Z,2022-07-06,2022-08-02,2022-08-17,2022-09-06,2022-10-06,2022-11-04,2022-12-01,2023-01-19,2023-02-08,2023-03-08,2023-04-16,2023-05-17,2023-06-07,2023-07-03,2023-08-02,2023-09-06,2023-10-04,2023-11-14,2023-12-13,2024-02-09,2024-03-19,2024-04-16,2024-05-14,2024-06-04,2024-08-07,2024-09-04,2024-10-09,2024-11-13
-2.9,76.17898204125622,100.58089133901949,129.23261753863997,57.571314346809515,137.85166500459448,134.37672692294834,128.702163328022,126.31379086154013,121.3826051408676,115.0578339831437,106.2712024162367,117.0454519453066,113.99774067244438,93.50580843679519,85.90583851414239,90.9200768130852,92.63878015327394,118.0700513160933,126.42103306595632,157.98001065941506,148.126137341722,148.52819725837386,134.91495810583635,134.7541908292219,117.86614802894799,122.8479741301375,132.62373324137835,144.46393412296024
-2.8,66.80735801295903,86.81253323097502,125.39807288370334,51.50701671244632,119.51689768028614,114.48124589575399,95.80117334762441,101.60249294260954,97.8371516960564,88.34806435783122,89.21469638878372,94.83634665028575,87.19455466781838,76.32081641879317,68.70125196580584,76.14844649551891,77.11944569929072,97.44866414929554,105.66535910668858,113.8346062207738,119.72096280585347,120.36548832238812,100.7388302358729,99.12165978694838,94.80428165737463,99.97475762779109,104.34624138298729,113.43193179804302
-2.7,76.23728141706921,96.17857033810452,140.77763053731908,80.54495790353234,125.88759156624533,116.04371928293958,90.09489733736781,91.0873024545221,93.18126929924559,82.86929629558529,78.29191346967083,90.48224960844996,81.33280845331915,72.3926361084121,65.10921484633914,68.03051867328722,69.76066427688546,92.68662430960546,101.7791902557945,105.5500888684755,108.5400703396129,109.67666178299207,90.16948853310426,88.61633756691963,90.02715739917214,95.00126246594573,98.5994585667076,106.06874530636739
-2.6,96.37795443596804,129.06507591938893,171.06919509344866,149.98164696250134,147.67598242092976,131.76554573975068,98.16569198688697,87.36848092507643,99.09466263998016,89.6705264139025,79.36177920918381,95.9820933366593,86.9518199769866,78.96879052961667,75.73223873388663,72.81725753137398,75.00143639147832,97.23536113689093,106.65635447299705,109.06963716796085,102.90800695664257,105.06549575676232,91.34452017386911,91.56727251395063,99.9314492191963,105.15364132729154,108.94839380599231,112.92651118682912
-2.5,129.70613950997375,173.44906524454143,196.06751494415906,276.00156411521596,180.52097099775455,143.77079697014574,110.41078080907329,92.3511679413328,104.94211854591273,102.90602123731871,97.43841618936351,101.60136756647317,96.1726041630573,89.09223410391179,101.24922914177829,87.34882995370283,84.78301406404113,105.28511442438317,111.84722471977454,107.93532818174575,101.93913696446685,103.58976650939555,98.90758524151836,100.9593583239828,112.08996539576466,119.3482069728963,116.99251383377897,121.19199648191703
-2.4,115.07250742557645,138.283012851762,174.7313877086981,241.35552143654616,165.77788394163173,132.29083075593968,103.06457355197472,92.79254609503133,96.05674073211955,95.97530756705291,101.32410757747515,91.83170568606732,87.40982212611766,89.26465218476385,103.1254453253215,93.35623363737206,90.06519999060392,99.62260888474631,102.28001798302186,93.64580803225525,92.03061753552576,92.55281270811425,88.77796755897333,90.57126574921318,102.17519803937897,108.70823559925878,104.13980877861992,109.7103959068564
-2.3,85.91241271282135,86.0898380480586,127.58397683267548,157.7435837829466,121.57624285086494,112.60482082608473,83.83350508525264,85.54996382065414,79.70762287438203,76.61761847134098,92.63612742911428,75.24988662643403,68.73634221330728,84.40006168178449,92.53123393902844,97.12494102267654,96.38817779682113,85.63439601065993,86.3028865301392,70.55930858368104,76.83953372864099,75.41817871735198,67.82304819931859,68.77511818534656,81.44861075890978,85.92367659349553,82.36125400381344,87.03490002612664
-2.2,94.27154341181922,99.62548991392153,106.85805399431513,123.04753562852014,109.38464875852802,113.02046169276677,83.21238041695472,77.72186703858645,81.24109299770589,77.96905205027616,90.47555484281281,78.973773224542,71.2988193642682,90.33031790116794,105.86172634548792,103.25608877207992,98.4486804134561,88.90439561025453,89.49637091994165,66.19868460629878,76.82114121936262,74.25179236936214,66.33434078330862,67.77244254168474,81.19140184903617,85.61778080429605,79.2020745035465,82.6513818271109
-2.1,99.91642771501992,105.83974124747974,98.63497972492003,95.81462034584956,106.07011166401836,112.12270502332645,85.18038241499006,81.21871507075453,84.35348433897639,82.49253130567122,89.77549167236917,83.40710734608395,78.78978887785384,96.49133273411717,113.94555295637313,110.4231095960318,105.95047315573977,92.47926196673279,93.44817089039239,72.58357888242944,80.19491232618613,77.17006291496196,72.22011108237474,74.5182323550476,87.43150508565633,92.14896293135713,83.57485660057013,86.6534589950204
-2.0,117.33748463700435,115.26505134707892,102.88799461897638,112.00453125332518,116.2669356565782,120.21289453311854,91.45077374406712,97.18099645983365,89.47045539837742,89.99702010341754,80.38811003726464,87.36118745615617,91.15879133230615,100.06648358797472,111.13438903897317,105.59251712025127,107.86692316799451,96.04304393114211,97.33096085158132,85.48801748087818,87.83355483788206,84.12890234904798,85.91457037441805,89.09171297663458,100.17576357397114,105.30694663622518,96.3497704938714,99.8111326681578
-1.9,91.96681552039516,88.22477122340177,82.7109885409218,101.14641315611462,114.51208675110439,123.01035662004509,94.0747693831633,113.98716250848149,94.43661578562394,90.97162741270974,87.31244006590495,91.77477875907137,98.14666082869194,105.85524810579709,100.80746189526998,107.90435123951029,118.08208868532739,104.0143706428154,99.19645880429948,79.23889667712406,93.65926164145242,89.8263690523788,93.14076120713801,97.30817458192345,107.06256666314098,112.5131151634375,101.35294303507126,104.24103393316541
-1.8,86.5719867898154,78.3199518307286,76.87562942574739,83.34217883477098,107.6547136443047,128.08807464128273,104.37950297060685,122.80664772276022,102.87967785094311,98.84544378294854,105.63750544462546,101.6926177488343,109.10438960993852,118.09825258896097,110.40032527995005,128.04731991812662,140.73311614632973,114.31318778157585,105.51944738650386,81.7970255811832,98.80770397936624,95.66309207739465,100.34024186580994,105.65769808537272,120.95024081524576,126.19554399435613,114.9900517641114,115.71358934273857
-1.7,96.79778506495079,84.83117607348133,73.62627740141359,57.997782345135306,90.59431975387415,125.63554733961104,116.19378428604651,116.23548792115218,110.16674523715989,111.76793123547124,110.99712774567624,112.64400020447968,121.7763732303646,124.07168431586885,126.15484614673646,136.5654827218956,143.14329910384228,117.16096835828067,110.4612495229315,91.63649919589552,98.82293057842618,97.4593004061979,105.34840585221534,112.39591576283924,139.34046557607564,142.98389492176364,137.3757539768122,132.16396730113433
-1.6,66.9866064081294,46.38668985136487,49.868449426651296,41.405260503522086,63.81538774122064,94.34327416749058,93.30632185604077,88.65213178852386,93.37216779556977,89.26730440844476,85.01528493574965,97.82191358173718,100.35816220305033,103.49320152448263,88.42558770366303,99.62800731203875,108.9934601862331,98.65693417195087,94.93761291617638,75.7955707176243,84.41237075272903,82.85332998125648,86.17565214350803,92.4924336144005,117.07522846133244,118.7525954119067,114.33425136652129,108.78369616008071
-1.5,51.60850037478583,31.649330660004516,41.990696796269305,42.68262108431303,55.42464867349752,85.00819836572005,88.16366158515613,77.65164305788976,88.66174896459353,83.28942700957545,71.84660090407978,93.29653504860266,95.063457582455,95.05680920455951,64.66276286707725,74.85910721766507,84.1583235018495,94.18221738245063,89.3043746554016,73.92247689930937,83.10716932988835,81.49346889106172,84.09469688320553,91.23938232706384,109.57491043902984,110.42030737038837,108.06746031611199,102.39283030477124
-1.4,46.2885506674515,27.84656279966845,38.69776650846789,45.63203682158993,56.47844947655658,87.5571513055899,94.36224805648591,70.931298684661,89.62149403535616,93.33885103216949,74.09486759937165,95.19769476970326,100.7752627648861,97.38476542507307,53.52985076936808,65.23047304453651,73.17942008002173,100.56757851080673,91.4181132098602,86.19836025906372,92.48101297901007,90.11660467467976,96.7625126760314,103.4420520064285,116.90259843180098,117.44550768994166,118.48750993830564,112.54319657300877
-1.3,41.58290674262741,29.94022447055179,30.88493576949797,46.543858056294646,61.65322373416094,95.70494908583203,95.99420264792653,67.2700416771886,88.74436042559498,99.24557302953053,81.44760654584883,94.18080552172479,101.40119560436082,97.76119540390692,43.35909668857935,55.957798942538616,62.87651318919443,101.98425747025192,93.16658686171414,91.64422420819687,93.06649003648447,93.12030310256485,99.94626315126573,105.84351025642171,118.49608772535913,118.08939417904121,115.92403229381098,112.04009555828219
-1.2,35.52309143333942,30.499223152850952,24.137262521480103,41.03544864793886,67.99525833892532,103.37600723650917,94.2373472418769,56.00930443335073,87.38913632430938,97.22330790759888,83.35185049937702,92.20757838092945,95.79188722817489,86.06142793838833,32.42912572866829,43.18950508866652,47.29696455446371,94.43932675823484,94.0547924431383,89.11392661939733,92.2561417336594,93.25156656098049,96.06276798237218,100.68287456054547,115.37547328598477,114.10201751071617,109.6269552907898,105.52788230300463
-1.1,25.795650540448477,23.88749397974675,16.446436040039174,28.82924150063254,68.69011537865332,99.29278407324405,82.74735597694564,41.06855222567991,80.45386088221291,84.30275683474058,85.68983389696159,84.49170907791677,80.08499724184506,67.40062443245913,22.348511881026365,32.73289476521214,34.87506110046084,79.24021698991164,87.90224346602022,78.49612202442363,84.97962676065377,86.41251954011034,81.69294892103903,84.62691468883945,97.1647371098478,95.53439654208628,92.1832124396247,86.35019976553063
-1.0,13.548698827582346,10.35000981684976,9.301918971009952,10.539030957816992,54.63515071143203,75.9330437333609,69.83784645728777,53.05696712801094,70.69106335096303,70.4948406860113,89.81211454007828,74.25108574745339,68.519759652045,53.94522590526714,15.306497174833988,30.959216252696578,35.101664372207225,69.4230056978589,77.36907339669283,68.84395162225026,73.63518678240793,75.39050153405546,69.51721291062132,71.27737253041643,74.97805346344737,73.59664983637485,71.77007214737381,67.04584033962051
-0.9,8.441447086652865,5.4593977098977025,5.668014249182352,4.866665722172612,52.29239246189165,67.57427134422277,64.62553342666466,52.625906872186775,65.16029913478692,66.08748083274236,76.54311110497333,69.87968689317312,62.88605641921086,37.59754723322308,10.008906157121626,21.69052306195436,24.887967834230963,59.89607035444975,71.63316625689768,65.54269543935004,68.01786273566246,69.96737797995034,63.50951226572068,64.45956124027255,62.236763522621715,61.31261611685688,60.832619276548904,57.951096918203646
-0.8,6.402932033881693,4.090150976847132,3.4358277104251047,3.8016073018456473,55.29572521240235,70.45268964506711,57.80407974494056,25.787695954620467,58.71364817124052,62.561423010948864,43.6331799604453,64.80338916076438,53.17148585581827,17.910220738840795,5.112173673937737,8.149790595954892,9.004149261828127,46.31019602586245,62.6909848195652,61.77646370774438,61.728700427523194,63.98107279539621,54.058333868449004,53.970399540426804,45.88771085566868,45.06922872659704,46.8769166267885,45.81146480247377
-0.7,6.230363647203903,4.177367331937841,2.8552760957068606,3.845139212489136,54.7985419860964,72.53768019274375,53.686899425178495,16.647919305188353,55.287620356661655,59.408714300208835,31.21333436303995,61.15401344822601,47.47246685497826,12.219942373716394,3.6799766205261535,4.735000181098912,5.108272620326355,40.12298913920021,57.62797120679981,58.61791005428685,57.75977629091792,60.19925284211921,48.465543212195605,48.027012822665036,38.24483891432714,37.3474774134279,39.72681455358516,39.09976832346202
-0.6,6.558692942424701,4.340218929507562,2.7547913743839936,3.8066506442676467,53.66943216430866,72.6409693063784,52.41246239227018,14.67398581070683,54.096535794681785,58.14484137197873,27.614784048157123,59.15799683470394,45.255104479380165,10.856755311294627,3.314499340793032,3.955965661507541,4.262778711456868,38.02648916793376,55.59067706053995,57.38938876496388,55.78380552777746,58.369111850729155,46.24246602530531,45.72616986098848,35.17684081349908,34.17266938988416,36.5381481608669,35.9486827115972
-0.5,6.950702783124742,4.500836729785913,2.7605490510149284,3.7735993182577166,53.03923661899356,72.58712800651674,52.17670612431665,14.27360222937609,53.70219652512001,57.74604497034164,26.24223549988544,57.867521303765734,44.140799344630935,10.432386952276254,3.1897995286788574,3.7221693241172638,4.033979830646588,37.03633286969111,54.58132073267807,56.90530741569602,54.5464496025946,57.31262258434375,45.07315126187258,44.554250096985065,33.390047960054744,32.28458887999148,34.51319544562299,33.88439011938071
-0.4,7.295227364926635,4.655188024263927,2.809787294450532,3.7596065406367254,53.03005895425606,72.80425637330958,52.57015322648586,14.482099914780465,53.8880606676657,57.894966795263755,25.91055389605813,57.14244337004979,43.620824440881286,10.382257278514876,3.167793594959999,3.6963346845483294,4.036059857774557,36.63040189907589,54.266394706772736,56.79048364152006,53.860306498325265,56.86769901867106,44.4505562841427,43.978441519510966,32.42033472217557,31.18425369651138,33.190814312517624,32.44796660332679
-0.3,7.624732949872166,4.71633571621564,2.8560576303984226,3.768692485152791,52.918298187557696,72.77965574089332,52.860243775500464,14.711770623546492,53.48608739716173,57.50239786979755,25.56703577338216,56.25923960142819,42.94088180873235,10.339753113393412,3.1515399440538276,3.7047009338404,4.062963259031027,36.356961149183036,53.89538310111033,56.79011507491191,53.08869819592089,56.15162014410345,43.76689761095819,42.788033566542715,31.575942618412196,30.098024362199887,31.653047415418428,30.605991004761222
-0.2,7.951855833672164,4.7162475760568014,2.9310271959656995,3.889505620778519,53.49839171524987,73.63235406357038,53.76108945236571,15.141581736075086,54.626347445889344,58.48752287703109,25.64247286982803,55.95550525267185,42.80950049635679,10.411635388882472,3.1578164836741136,3.7190621145006646,4.1238700720041965,35.974492255082176,53.89326391562055,56.623058403767665,52.682809920865516,56.30085067725782,43.36329305904982,43.044978510882,34.95561378343258,34.071249566136146,36.73441832185813,36.3481531078423
-0.1,8.127180545039034,4.697480789614942,2.9871421685196267,4.016174309739038,54.0994842351751,74.45942855422334,54.53242337577299,15.44855047528502,55.24708366386473,58.90661335032077,25.582772715770897,55.57437711343655,42.46776840158881,10.422204259332498,3.15104528817559,3.725426807040564,4.1560120343760225,35.72199447758063,53.90022220729194,56.52091439527913,52.26031754172328,56.261260682955054,42.85015254569217,42.63571443759194,41.64963562955183,47.021035564247896,62.085150830552,77.92174866012913
-0.0,8.247173778511838,4.756186226154626,3.039408279326032,4.115059008844463,54.92743675639542,75.59764796085001,55.41629778475109,15.728493432005957,56.04059971104325,59.3971140091769,25.546862538621337,55.33077852558351,42.15458703404305,10.409417908485986,3.1411632996956445,3.7222960733590975,4.171891954709945,35.52535561334583,54.053970178990355,56.40637546020805,51.94108547599099,56.37966389988546,42.345288724602455,42.250433939888815,59.209734753780005,124.58630913441891,-384.39683892572094,-82.0389184521891
