Z,2022-07-06,2022-08-02,2022-08-17,2022-09-06,2022-10-06,2022-11-04,2022-12-01,2023-01-19,2023-02-08,2023-03-08,2023-04-16,2023-05-17,2023-06-07,2023-07-03,2023-08-02,2023-09-06,2023-10-04,2023-11-14,2023-12-13,2024-02-09,2024-03-19,2024-04-16,2024-05-14,2024-06-04,2024-08-07,2024-09-04,2024-10-09,2024-11-13
-3.7,495.9261594602075,630.3022866736658,385.7435195624468,675.1073589477567,428.5020724502734,536.7430752241245,429.6955530616238,445.48089435350204,454.25944029823694,463.04390703952754,460.6136167165464,456.0915136736802,444.6614474652788,606.2772812935228,495.2776465071891,652.9462491206118,640.0991396182061,462.06169421788735,483.4423607406652,465.8411133071083,473.18332829120567,455.8942406237391,448.67471013746115,458.715703400579,614.4529035847918,627.8632031654868,623.5634507658692,607.2840650015976
-3.6,496.4662634625102,631.7232019157217,384.8000228485702,677.7498344031238,428.1390896411937,536.3411663775589,429.51251093586575,443.65486891653455,452.476575219201,461.42469645135327,458.88680929091686,456.0326971673998,444.54882780216667,606.0162566890939,496.02742000777437,652.6346072963291,642.9248279463328,461.1569465148552,482.21377735640823,464.16541031982064,471.47970912813713,454.2751625444798,448.6881146973889,458.57792218366745,608.6088052896181,624.9693846348621,623.4463760143717,607.7058156919475
-3.5,496.3683759295533,631.7916283818489,384.0645638136075,678.2923973822736,427.6236719731122,535.6807100126402,429.1380542842473,442.70263388278363,451.5347355230297,460.5429452949875,457.96492471117324,455.66500666706503,444.2162061577206,606.0569972666677,496.0369163636255,652.8029644242787,643.6950312840124,460.5701905374093,481.5000289814868,463.282730283634,470.58656628042917,453.44284591721555,448.39048900011704,458.207200635495,606.1393695414121,623.5238010184555,623.0040649379115,607.4948867070364
-3.4,495.372423464823,630.7170559136978,380.08830549369503,679.274863516698,424.7983093027289,531.7210605495585,427.309197896955,438.74841075179575,447.5694749731894,456.8085357107149,454.09434208954474,453.88327437940137,442.57271591429964,606.0645592544357,495.6083221439291,653.2622736685449,646.9402940614435,457.85906849610325,478.41360142031175,459.65136630149607,466.9808044289634,450.00795816573617,446.8023478554882,456.30930471239196,595.3307055548639,616.4112379853442,620.3696863721156,605.8461702818641
-3.3,495.0886109595895,630.2134406880922,378.9007197598072,679.3419802999882,424.00209928150485,530.5101704104769,426.930713509378,437.8830242179132,446.68576394059426,455.9789843055559,453.2404820315865,453.5125196571695,442.2217723025154,606.0467496281033,495.4985301883954,653.1191384800267,647.9014461201383,457.2328283706051,477.73800862469983,458.8844049224455,466.246732222356,449.28198605928617,446.44365241030397,455.86865190085865,592.5428614825615,614.467910052915,619.6501937753942,605.3467732067098
-3.2,468.02542594929014,585.3629791931754,348.7782414461555,634.1283659005222,398.6416330646836,493.39377260857043,412.09570492335774,422.320938263418,430.25337020588705,438.7228960175581,436.80402859172165,436.1284879359468,425.8927895608964,574.0498635210802,469.49968633977954,608.2057301193928,613.9658628043377,436.92297517342547,458.9476051048953,443.4386744941849,451.4856410424743,433.8644014202774,428.3274428577389,436.2562340550936,549.7218160580783,569.7729218274042,581.9506233490496,569.9022967248171
-3.1,412.9075638517963,487.7868471203395,288.0127923761862,530.7151010948583,350.8533103360684,421.4092847965232,390.31921606553897,403.025439429216,408.5505841000105,414.38953111866545,415.21872657295285,407.3600938417597,399.4497707232215,495.5674833693128,413.62037162554304,504.98325495169297,532.0580614272809,400.3361635398074,428.9594338182354,424.3676992504214,435.0389633700241,413.91775869211517,396.13365639251344,400.5381992430561,467.0794791210388,478.4801556136122,502.0257056775806,494.4620435640186
-3.0,373.29608380387583,407.2369370200475,244.41273306913078,442.4892755349253,323.0662171595114,371.0434462356974,392.8518699120445,413.53154753936013,416.28480435642024,418.22490979191684,423.0592426754505,400.5875516788147,394.9180460936812,424.1696120580358,371.1137644488064,405.80534416546806,456.95589604739655,385.62439693729675,426.2338031055365,435.1293881200326,449.68697649315885,422.07759901497707,384.13739178829934,384.82245073821514,408.1454291671471,411.5764751060084,442.48901407928923,439.0364179953688
-2.9,351.4472957594955,350.1671704556332,223.59235939526977,392.0172453903527,318.99278430051726,333.5838218369826,436.3203886392966,471.4843784412835,471.8437906089737,466.90796571786575,477.5435086357781,430.94474725223125,428.7291554757689,390.74867348151895,365.19509914626025,349.65809485021674,414.0093757380643,418.65998029215825,480.58928003511255,492.4920305425269,510.9657553138134,475.6948562636855,412.46573665171,409.666800588184,389.1895264638239,390.1431010156027,429.2814375724892,429.54277432840456
-2.8,302.8745582019299,289.4076156675096,198.88780349184933,351.5823534160195,290.50448518267024,268.07812220640255,446.04477821721895,485.4835538295256,486.6371575049105,474.34622049457084,488.25556545796314,429.6563243552896,432.33782850249565,373.19185003336264,368.5500362818346,330.27180931973294,381.0449835597839,443.7064731311072,515.3461666527617,501.14239547649817,517.5023344426806,487.89708544129303,423.99932672675794,421.5328617635252,372.67452855515785,378.7056009268969,419.7358132389262,420.496170889836
-2.7,301.9143422315004,284.2224588721575,205.98804500316947,350.6699463605899,305.9957667321647,266.35362421161545,476.6940971986891,521.835340354321,523.9778811242227,506.4651883979956,521.2814638641081,448.698672287422,456.44144383693657,371.4117407994195,393.5168404849789,337.667644453055,379.9582597730778,475.70133277134045,557.2005277689483,534.3730367309972,549.7006997142771,522.8558568856934,450.8715962493486,449.7715134467067,385.51701870401627,392.63683775295044,433.72652714550367,431.97491302540345
-2.6,416.04114751729685,384.3984732660757,311.9969302275372,438.2200106935421,466.6587853182924,388.402290347888,644.8784683534491,704.792424623199,708.2239146484296,682.98947219892,695.4466459340481,590.6493880608953,609.0980333691414,442.610252803153,498.40269982985166,406.1837429899961,459.49321197155325,609.7886877573293,721.840419347449,713.0845332933335,726.694996138116,691.619599170455,591.4103100666026,591.8827511651825,509.14484602045934,515.6101400378544,556.1149360026925,550.0404475810078
-2.5,363.13803554588765,335.45625457366646,297.7221673935609,371.45961837724644,411.74476128905326,308.72661044320586,588.8246113404269,594.1464254496348,595.5056104188445,573.6957195844349,581.4891579888247,537.8312527523047,557.9107343940792,433.9260255148417,461.8810861598578,407.4478521084829,443.06578132310494,538.8089980879255,592.7447534784726,586.2881045233526,597.1834929023706,577.6654435606679,543.6430637036893,549.7548286757758,477.76240831227267,481.9382562556477,484.50135086787355,477.1954742404685
-2.4,293.86368353321006,274.40598208943624,274.4632243432144,316.99052296955597,338.59880051149185,246.25224872081262,496.4106750357829,480.10075279173907,476.83308365115073,460.5326035407573,465.3379296019465,455.4054781999197,471.50185204434393,404.75396320003676,425.2187814507874,388.59840908584164,410.8981268696248,448.0939554898061,468.0098790370767,466.01252523191897,473.43262185284146,463.3034336457429,459.548292120522,467.1042802519949,409.18314231320846,407.0863815425311,395.19458348839515,388.32851047973816
-2.3,260.06452605436226,245.10134327791187,282.49318482575933,309.52630129242016,304.7413625067582,243.72420991652066,436.2266100946457,420.7785364403101,413.32693276217776,403.4767907077337,403.2888508703211,409.92285041945553,419.5616092349388,398.11138546459597,414.1269086500299,377.92719784402834,399.4364655774968,393.47824753961834,404.27863175039676,410.96498817413885,411.3145120184247,403.91847750798235,406.03198368990456,414.25979080632027,366.45295490342767,355.331303561825,343.2482464493099,335.98717301614624
-2.2,250.7364966695507,241.7387942707132,280.9322024692617,302.51260109517364,268.42611034460543,237.80085573430603,381.3730810641366,369.77483321049164,364.5833247778624,355.980883103857,354.2964525185493,366.566362563029,364.6251855945233,385.59280973982607,375.57942440584327,368.1253202789274,386.887991408176,364.3297574733856,365.05594428236725,362.5103806886631,360.24248175057335,355.1810422669931,364.20640620061795,374.67061372449297,341.96385538769374,332.9514753711887,316.24403210535365,303.38119205683995
-2.1,215.56124767118408,216.4000270490416,253.26846613874338,270.0387829700101,213.7119871557006,198.64152504143925,325.3187563541079,317.12508242152245,313.3490563696322,304.5321430160622,304.6663595757948,314.1398612982263,307.9621030253648,345.40927149949886,336.5630590626537,332.21154733061877,353.0066151280563,311.9219559787413,311.101588336045,311.69722112833597,312.53163896684214,307.6935643443828,310.7176194073234,319.46828266834586,294.0190821119174,286.6681521693413,266.1880034372896,252.9601596459772
-2.0,161.31959331736812,170.9285051643832,212.4448041843129,223.26568518134297,158.4338148459702,152.10820364667703,259.811394825475,251.78847525650292,247.51532805343408,240.6911765703361,242.60383443529784,252.14819322532745,245.52759582928772,279.01089841331424,278.443682375574,277.3093436345104,289.547764496844,241.58062890469265,243.92048312475825,249.4848898992016,252.73022323656033,249.2696755619466,245.55870909264956,251.54223827076783,236.3464261890254,226.80701364622576,205.82452588065374,197.1606739814464
-1.9,156.63977855787059,172.3790752401217,213.82113838091752,213.25980726336195,148.08543047407898,150.0890379598165,223.3641143140549,221.39193531328544,217.71383671318495,212.44551120458817,213.98636200504762,221.48864664523845,217.71342431432495,241.38618155397447,251.0807639239162,238.6677425098542,248.36995337168386,218.0090614802327,221.7557910253115,221.96770840798416,225.65016817578453,224.3336364239946,218.81617650181425,224.8415896737983,219.42528381488793,210.92092996081826,189.7710947151975,179.99656513871858
-1.8,166.0711006437789,180.22195654957227,221.76197859066855,208.01070761682968,155.5764032925898,154.95943938682612,205.8690201593859,209.0872674362612,204.9153264691667,201.0511505920138,201.25738415237745,205.66340751053053,204.10903771042445,223.0559429365715,236.1850742481093,224.623842082956,232.46812706111118,207.87051752915715,208.1503852605107,208.49749142433348,210.95718423969424,210.44666538158884,204.39745687723024,210.34519660310576,214.21364014465362,209.0883457435923,186.37939248444263,175.43425077974905
-1.7,160.46825795751533,163.8918919801223,209.7793328596068,184.04484251300502,158.57846327400998,150.1758692401904,175.4295610740577,177.77821470619347,173.33233431442792,171.740334244437,169.54904426532028,171.80653104677356,169.1611058998022,181.70829186190034,194.14810277437385,202.50927006640435,203.66988762059293,181.65449262539516,173.12433309267848,171.83567532521982,171.2399277904586,172.94169483938265,168.9830797095564,174.70971123404848,185.48772856502515,186.46616939985344,165.6681758205038,156.1690990026759
-1.6,166.71771764468417,161.33394592661958,192.4158413513987,173.00008335364242,165.71805665781292,164.69985847439878,149.2266090804107,146.39289920210348,143.14129052343117,143.33100725218608,139.30962269161483,138.74386095230912,137.31630998697935,138.53523320654472,153.296882224884,162.86748918436993,165.78545920881766,159.43106265076258,141.2761078983916,137.62841199110883,137.81418373612928,140.6734701760844,134.60749668109028,139.08575243650844,147.12349185335495,154.15379993188142,140.7292657983259,132.3351136863716
-1.5,168.94473987742276,156.68709133674665,170.2261478381591,161.69586146635348,169.95233528663448,162.14932557574363,126.96817251110822,119.08313003866587,116.61469933815805,119.40446471574396,112.82917930692356,115.03887583193097,115.34141235696252,114.74702547941177,126.75756381785656,141.82170413350207,145.1852454674136,134.40102447987317,116.81890444347272,112.97588761896316,113.09388796391072,117.57918604318917,112.07061266583916,117.14339544205964,133.05446290631147,141.52252870568697,130.81095567227183,122.16901297395864
-1.4,146.47890324422443,125.12731809181406,125.16903127338848,128.07902465560758,151.42342533990075,124.28547015607741,101.87195445363267,91.51820540580121,89.07038309982579,93.79943097578017,86.2935616677368,91.93972251492679,93.7074524073508,96.22046525109648,103.66333120979796,120.83924943483727,124.99638491546251,108.98727961732642,96.73041951594314,92.45728230113403,91.33262734800633,94.37063526314321,93.76504681339053,97.4626426699546,121.35861467500523,130.37008555222363,122.03691561684721,115.86847135441782
-1.3,155.15791567216812,127.14605929574157,113.1841935819108,111.45542926714816,147.5691628657888,120.3106621253507,95.66473065601537,87.52728246959136,83.95364019589988,87.21333576432261,81.09641982032977,83.26696191666456,85.37501197754125,85.72921696146041,94.47679209912387,101.63228415889391,108.34043046026731,103.42590276565106,95.76199450591606,92.48156413527731,91.49544189101685,93.15212294676593,89.23894349121916,92.33500293288824,115.28958013039252,123.6760413819028,117.43422897194672,110.98677486479065
-1.2,147.88235192154394,115.37180892670742,92.20571970696002,85.54552028480877,135.51840975074145,108.15711200714735,87.38728455880211,81.32944462714975,77.98157650161777,79.5480469737984,75.16910371166934,75.11078270143621,78.80384302048284,72.84308592233702,74.07534796729016,80.18546471147798,86.50180758371383,90.79635408728313,87.7250974456403,86.5356170405923,85.91141167636593,86.95620766048287,82.75545175533036,85.57681071921878,104.10522951409128,111.00912020816949,104.75001373799759,96.92252214310182
-1.1,110.53849244139178,76.05275023951091,53.74278864237393,47.57204661326095,109.38477734995728,77.40653346843285,78.32598238522174,71.87428656412584,69.62484162638877,69.84077587607489,67.20152410633374,69.18608426520326,75.1646183411589,57.943650583497956,49.245487098399465,57.990764421469336,63.34443133528274,73.59483209343202,73.75999568670856,75.14982236317076,74.94519548379661,75.55435323003107,75.9076498641051,78.77134946416265,88.9209908869528,91.82812909830858,83.42195213137347,77.58092678753708
-1.0,101.33136639585479,62.26285109430651,37.08178750667043,32.24189600820813,107.59012811834752,77.20873943963569,86.25403543299952,77.82222698178927,76.02660557752527,76.48575126013273,73.55738655828132,79.82032575931669,87.69393739866638,54.23869153826398,41.29343450672519,53.66787307168729,59.25514521274419,76.70645428507203,77.39201666038814,79.1108597621346,79.17608083060544,79.26165488207604,83.30126673284123,86.82139158859476,94.8946212451321,95.29472867192695,86.61080415759746,83.0850756726353
-0.9,86.17225681798053,46.80705412432768,24.995805826181012,21.329306285925735,101.17435163744963,72.81798436621723,86.61191800805628,76.51430451712763,76.03174667163812,76.0301943358515,72.65740320789311,82.16102048798624,89.85624373783122,44.10354237622256,29.295468679574427,45.86390292241844,50.301650239878505,72.6875630378915,75.09004639473326,76.00180419655321,75.68385530816316,75.6553136661434,83.15682080327339,86.38513126723109,91.54387367246565,89.31044571334658,82.04242024910442,80.02406438735652
-0.8,60.66763101110393,27.773543969621954,13.875040216384994,11.538161794847655,83.17059811566548,57.196728106165594,76.36001073227678,64.99739767477956,65.22119746971418,65.12653997518439,62.46097879542167,73.3771571193922,77.40046581366005,27.827040477258336,15.176502657192485,34.486634903194215,35.880133244752116,60.62892822287168,62.99004471213106,62.945549906948976,62.90447140234331,62.83404761411066,73.49491603312116,77.32032694581223,76.7818915845661,72.20800428884188,66.76222222656273,65.4026242712065
-0.7,54.615454702602946,23.33104436187535,11.508362585749744,9.467286885174962,79.9787543522805,54.01576789127741,74.74763052850142,62.43190525928032,62.7076966976698,62.54990404237788,59.87527711377394,71.13067930288551,73.15398952464307,23.37626724152874,11.61381533231244,32.31361112494943,32.07895316515802,57.457534769452785,59.794617842109716,59.42401669232314,59.41776077904591,59.52978323030591,70.7358470087421,75.10487133468591,72.44045055097236,67.20641044753503,62.135753484286056,60.764000649508006
-0.6,57.28131379364172,24.187729546280877,12.09175256156095,9.927728737675265,85.12938347074922,57.960527569486125,79.06666049591045,65.80151389238894,66.0080186904217,65.75337836547996,62.56950233844084,74.27525111226981,75.29880265624881,24.103167659897046,11.522567756166183,34.88292754699085,33.223572008688386,59.787538167489465,62.38990621891916,61.763002763672894,61.617722661671664,62.04524930289575,73.11672047610632,78.09162750437376,74.25715691035573,68.71370851672745,63.62848527519078,62.05521114764609
-0.5,61.80984157762264,26.1194301054072,13.281602773465124,10.904374853050916,92.1830466660303,63.45416564673682,84.8778815663563,70.6395345108333,70.74153434786267,70.31432034101164,66.46706321858393,78.66910233254805,78.95886682019136,26.058912388511743,12.141839856115741,38.56300278309514,35.35981369687516,63.2847794970453,66.32221233893702,65.41298631069037,65.08396273209028,65.93526615473819,76.65309569605469,82.29575476552094,77.15419193932318,71.25568464275175,66.12994645502083,64.26605095290397
-0.4,65.5033390355933,27.78509220974289,14.310528669300263,11.754986899729625,97.6326195573773,67.71151292445467,89.38728692670348,74.40872381629455,74.37607019236764,73.68682849472265,69.19787499983349,81.68933434148951,81.48252005932362,27.68431308216312,12.733108589829905,41.30922537049246,36.92403247072826,65.62344035336008,69.1860532879269,67.9976443558871,67.47702535030278,68.83463700592002,78.84894318949983,85.08777344748066,79.02483956290031,72.86185742693358,67.71073845980136,65.55322777513838
-0.3,69.49201861604452,29.598570067566065,15.432554645200035,12.684044963790605,103.48050284859549,72.25278354370928,94.3237389687904,78.50630235052932,75.68380904235094,75.30147377381309,71.95110658966183,84.75705357646744,83.9848366467371,29.29654453904656,13.38370398985765,43.659879469726064,38.570187275162766,67.60753827225534,72.02847063596549,70.72442138569787,69.97615338377628,71.77568054223656,81.33110064388701,86.89533333048945,80.67086093820012,75.37797392842947,70.86748503529414,68.87507003568503
-0.2,71.68280631441563,30.63275421164014,16.1251037329504,13.26047737632611,106.67105892093201,74.8426400227572,96.953083966687,80.59112123200849,80.22318008476071,78.82647478580027,73.03751656878296,85.93696547442,84.7815594064463,29.974079075601,13.676228891332286,45.54548804932726,39.30223092869814,68.57728015025063,73.29828727933732,71.55689321863355,70.63422272481962,73.23581886621983,81.33567253456049,88.79824583224324,89.38693725772355,86.89703635929364,85.11990443064583,85.30055796835765
-0.1,73.10070553230922,31.29167813833626,16.55502618154363,13.617142154489237,108.76027744146643,76.48323301473728,98.71652738933261,81.91332959879392,81.3329545451421,79.51063513486616,73.18616225334489,86.06589937336128,84.49401689368662,30.027810525761993,13.76589688753749,46.01752343557012,39.43670015996225,68.35290127583185,73.6107083290072,71.59280599957425,70.5103273713459,73.81547733446313,80.64972682375542,88.58152133138438,99.36788240113482,103.72450432291153,115.71201300482002,135.6562588818267
-0.0,74.44494991268292,31.88048477854292,16.887622370075075,13.891849342859647,110.76619114770095,77.92980297864577,100.49011431132423,83.19948582870569,82.38273571909166,80.08024766125399,73.223057779547,86.10503814429289,84.1274839660363,30.095080518828937,13.801903051786187,45.97218130124751,39.486785837274894,67.98538559523502,73.81146462527033,71.51034307372319,70.27967080051147,74.35889433941362,79.86347164610676,88.25359895604397,117.68706381843626,141.68592804449725,239.6835802853385,1152.8524804409558
