time,value,station_no,station_name
2024-10-13 01:00:00+02:00,1797.73,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-14 01:00:00+02:00,1798.7,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-15 01:00:00+02:00,1791.97,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-16 01:00:00+02:00,1788.97,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-17 01:00:00+02:00,1790.49,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-18 01:00:00+02:00,1787.91,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-19 01:00:00+02:00,1776.78,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-20 01:00:00+02:00,1738.18,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-21 01:00:00+02:00,1699.37,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-22 01:00:00+02:00,1704.59,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-23 01:00:00+02:00,1711.15,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-24 01:00:00+02:00,1709.98,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-25 01:00:00+02:00,1705.29,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-26 01:00:00+02:00,1733.21,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-27 01:00:00+02:00,1735.34,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-28 00:00:00+01:00,1739.18,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-29 00:00:00+01:00,1739.17,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-30 00:00:00+01:00,1735.68,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-10-31 00:00:00+01:00,1736.06,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-01 00:00:00+01:00,1728.67,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-02 00:00:00+01:00,1715.03,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-03 00:00:00+01:00,1731.26,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-04 00:00:00+01:00,1731.72,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-05 00:00:00+01:00,1734.29,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-06 00:00:00+01:00,1736.35,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-07 00:00:00+01:00,1749.74,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-08 00:00:00+01:00,1755.88,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-09 00:00:00+01:00,1746.47,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-10 00:00:00+01:00,1745.61,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-11 00:00:00+01:00,1754.81,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-12 00:00:00+01:00,1745.98,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-13 00:00:00+01:00,1735.54,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2024-11-14 00:00:00+01:00,1734.2,IMC_690905,Middelkerke/WN.4.7./EC/Rattevallestraat
2021-11-16 00:00:00+01:00,61.26,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-17 00:00:00+01:00,60.15,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-18 00:00:00+01:00,59.56,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-19 00:00:00+01:00,57.29,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-20 00:00:00+01:00,56.6,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-21 00:00:00+01:00,52.71,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-22 00:00:00+01:00,54.68,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-23 00:00:00+01:00,53.37,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-24 00:00:00+01:00,52.85,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-25 00:00:00+01:00,51.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-26 00:00:00+01:00,51.27,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-27 00:00:00+01:00,49.61,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-28 00:00:00+01:00,50.84,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-29 00:00:00+01:00,53.15,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-11-30 00:00:00+01:00,53.37,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-01 00:00:00+01:00,55.94,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-02 00:00:00+01:00,62.66,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-03 00:00:00+01:00,69.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-04 00:00:00+01:00,72.44,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-05 00:00:00+01:00,74.9,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-06 00:00:00+01:00,72.65,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-07 00:00:00+01:00,64.64,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-08 00:00:00+01:00,59.9,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-09 00:00:00+01:00,57.37,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-10 00:00:00+01:00,55.53,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-11 00:00:00+01:00,56.49,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-12 00:00:00+01:00,55.74,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-13 00:00:00+01:00,53.71,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-14 00:00:00+01:00,53.06,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-15 00:00:00+01:00,50.89,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-16 00:00:00+01:00,49.82,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-17 00:00:00+01:00,49.99,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-18 00:00:00+01:00,50.88,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-19 00:00:00+01:00,48.85,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-20 00:00:00+01:00,47.99,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-21 00:00:00+01:00,48.51,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-22 00:00:00+01:00,46.69,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-23 00:00:00+01:00,45.39,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-24 00:00:00+01:00,44.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-25 00:00:00+01:00,47.85,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-26 00:00:00+01:00,48.91,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-27 00:00:00+01:00,46.55,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-28 00:00:00+01:00,46.18,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-29 00:00:00+01:00,44.67,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-30 00:00:00+01:00,43.27,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2021-12-31 00:00:00+01:00,43.76,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-01 00:00:00+01:00,43.63,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-02 00:00:00+01:00,43.27,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-03 00:00:00+01:00,43.25,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-04 00:00:00+01:00,41.52,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-05 00:00:00+01:00,43.85,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-06 00:00:00+01:00,43.64,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-07 00:00:00+01:00,42.38,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-08 00:00:00+01:00,42.71,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-09 00:00:00+01:00,43.74,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-10 00:00:00+01:00,44.28,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-11 00:00:00+01:00,43.78,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-12 00:00:00+01:00,41.65,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-13 00:00:00+01:00,41.07,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-14 00:00:00+01:00,41.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-15 00:00:00+01:00,41.49,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-16 00:00:00+01:00,41.57,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-17 00:00:00+01:00,41.17,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-18 00:00:00+01:00,41.49,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-19 00:00:00+01:00,40.74,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-20 00:00:00+01:00,41.4,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-21 00:00:00+01:00,42.46,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-22 00:00:00+01:00,40.91,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-23 00:00:00+01:00,41.57,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-24 00:00:00+01:00,48.0,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-25 00:00:00+01:00,47.17,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-26 00:00:00+01:00,49.06,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-27 00:00:00+01:00,42.47,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-28 00:00:00+01:00,41.38,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-29 00:00:00+01:00,41.47,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-30 00:00:00+01:00,40.96,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-01-31 00:00:00+01:00,41.38,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-01 00:00:00+01:00,43.78,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-02 00:00:00+01:00,43.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-03 00:00:00+01:00,42.76,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-04 00:00:00+01:00,42.23,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-05 00:00:00+01:00,42.13,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-06 00:00:00+01:00,43.38,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-07 00:00:00+01:00,43.02,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-08 00:00:00+01:00,44.49,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-09 00:00:00+01:00,44.46,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-10 00:00:00+01:00,1189.51,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-11 00:00:00+01:00,3109.71,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-12 00:00:00+01:00,2921.1,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-13 00:00:00+01:00,3101.72,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-14 00:00:00+01:00,3325.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-15 00:00:00+01:00,3228.83,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-16 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-17 00:00:00+01:00,2580.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-18 00:00:00+01:00,2537.11,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-19 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-20 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-21 00:00:00+01:00,2954.68,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-22 00:00:00+01:00,2789.15,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-23 00:00:00+01:00,2845.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-24 00:00:00+01:00,2832.23,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-25 00:00:00+01:00,2811.86,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-26 00:00:00+01:00,2901.35,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-27 00:00:00+01:00,2789.17,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-02-28 00:00:00+01:00,2797.05,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-01 00:00:00+01:00,2722.04,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-02 00:00:00+01:00,3574.3,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-03 00:00:00+01:00,4347.32,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-04 00:00:00+01:00,6282.82,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-05 00:00:00+01:00,6441.37,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-06 00:00:00+01:00,6560.72,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-07 00:00:00+01:00,7214.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-08 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-09 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-10 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-11 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-12 00:00:00+01:00,5302.1,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-13 00:00:00+01:00,7023.01,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-14 00:00:00+01:00,4996.53,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-15 00:00:00+01:00,4975.97,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-16 00:00:00+01:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-17 00:00:00+01:00,4509.86,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-18 00:00:00+01:00,4513.46,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-19 00:00:00+01:00,4079.43,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-20 00:00:00+01:00,4537.56,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-21 00:00:00+01:00,6301.21,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-22 00:00:00+01:00,6035.77,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-23 00:00:00+01:00,5828.02,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-24 00:00:00+01:00,5723.39,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-25 00:00:00+01:00,6207.2,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-26 00:00:00+01:00,5963.41,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-27 00:00:00+01:00,5712.4,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-28 01:00:00+02:00,6300.12,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-29 01:00:00+02:00,6799.92,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-30 01:00:00+02:00,6747.28,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-03-31 01:00:00+02:00,5538.48,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-01 01:00:00+02:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-02 01:00:00+02:00,2518.68,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-03 01:00:00+02:00,3332.98,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-04 01:00:00+02:00,3357.76,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-05 01:00:00+02:00,3386.94,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-06 01:00:00+02:00,3385.42,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-07 01:00:00+02:00,3353.07,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-08 01:00:00+02:00,3244.9,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-09 01:00:00+02:00,2927.79,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-10 01:00:00+02:00,2655.59,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-11 01:00:00+02:00,2655.42,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-12 01:00:00+02:00,2664.69,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-13 01:00:00+02:00,2642.64,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-14 01:00:00+02:00,,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-15 01:00:00+02:00,2704.46,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-16 01:00:00+02:00,3591.85,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-17 01:00:00+02:00,3789.93,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-18 01:00:00+02:00,3957.84,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-19 01:00:00+02:00,3703.88,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-20 01:00:00+02:00,4344.05,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-21 01:00:00+02:00,4509.79,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-22 01:00:00+02:00,4892.79,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-23 01:00:00+02:00,9556.84,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-24 01:00:00+02:00,10219.55,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-25 01:00:00+02:00,10456.68,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-26 01:00:00+02:00,11640.22,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-27 01:00:00+02:00,12716.23,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-28 01:00:00+02:00,13418.18,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-29 01:00:00+02:00,13011.76,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-04-30 01:00:00+02:00,10214.45,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-01 01:00:00+02:00,4641.42,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-02 01:00:00+02:00,4424.8,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-03 01:00:00+02:00,4627.12,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-04 01:00:00+02:00,4677.34,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-05 01:00:00+02:00,4763.52,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-06 01:00:00+02:00,5714.56,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-07 01:00:00+02:00,15462.8,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-08 01:00:00+02:00,27996.4,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-09 01:00:00+02:00,29773.48,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-10 01:00:00+02:00,23637.61,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-11 01:00:00+02:00,11838.11,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-12 01:00:00+02:00,4572.29,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-13 01:00:00+02:00,4174.49,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-14 01:00:00+02:00,4122.21,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-15 01:00:00+02:00,4224.18,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-16 01:00:00+02:00,4287.62,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-17 01:00:00+02:00,4822.27,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-18 01:00:00+02:00,4984.91,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-19 01:00:00+02:00,4800.43,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-20 01:00:00+02:00,4592.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-21 01:00:00+02:00,4874.03,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-22 01:00:00+02:00,5059.43,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-23 01:00:00+02:00,5097.03,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-24 01:00:00+02:00,5315.46,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-25 01:00:00+02:00,5390.86,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-26 01:00:00+02:00,5369.08,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-27 01:00:00+02:00,5288.5,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-28 01:00:00+02:00,5294.37,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-29 01:00:00+02:00,5413.09,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-30 01:00:00+02:00,5042.67,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-05-31 01:00:00+02:00,4758.24,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-01 01:00:00+02:00,4500.61,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-02 01:00:00+02:00,4256.86,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-03 01:00:00+02:00,4200.35,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-04 01:00:00+02:00,4141.77,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-05 01:00:00+02:00,4022.91,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-06 01:00:00+02:00,3953.15,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
2022-06-07 01:00:00+02:00,3861.1,IMC_690910,Nieuwpoort/Reygaertsvliet/EC/Rattevallestraat
