time,count,min,max,median,mean,std,sem,field,pval
2021-10-10 10:58:59,115,0.17254901960784313,0.27058823529411763,0.21568627450980393,0.2166069906223359,0.019789983935347314,0.0018454255174709937,rd_grass,2.0935220834040313e-152
2021-11-14 11:03:21,32,0.24313725490196078,0.4823529411764706,0.3411764705882353,0.3503676470588235,0.058038962100333664,0.010259935918543739,rd_grass,
2021-11-29 11:03:19,26,0.5333333333333333,0.6823529411764706,0.6137254901960785,0.6168929110105581,0.03451064771300173,0.00676809485058931,rd_grass,1.4660125008010032e-45
2021-12-21 10:54:51,126,0.7529411764705882,0.9490196078431372,0.8627450980392157,0.8600062247121072,0.04382294583421155,0.0039040583093040942,rd_grass,6.898288525342531e-199
2022-01-05 10:53:39,126,0.7686274509803922,0.9725490196078431,0.8901960784313725,0.8821350762527234,0.04333008863152506,0.0038601510999456026,rd_grass,1.8787478567980756e-148
2022-01-13 11:04:21,126,0.6784313725490196,0.8352941176470589,0.7627450980392156,0.7670401493930906,0.03564914144394991,0.00317587793847391,rd_grass,3.832100610337176e-206
2022-01-18 11:02:59,126,0.7647058823529411,0.9137254901960784,0.8431372549019608,0.8453159041394337,0.03149894998343637,0.0028061494971701813,rd_grass,3.31314423729007e-196
2022-01-28 11:02:19,102,0.592156862745098,0.8117647058823529,0.7450980392156863,0.7396386005382546,0.04083233229872141,0.004043003349958611,rd_grass,1.639641734288294e-166
2022-01-30 10:53:01,126,0.8352941176470589,0.9725490196078431,0.9176470588235294,0.9159975101151572,0.03041389812846324,0.002709485395070348,rd_grass,2.6040741379679243e-216
2022-02-02 11:02:51,126,0.8431372549019608,0.9803921568627451,0.9333333333333333,0.9286959228135699,0.029961256840812366,0.0026691609041775443,rd_grass,7.592657825986899e-222
2022-02-07 11:01:19,126,0.8627450980392157,0.9803921568627451,0.9450980392156862,0.9422969187675069,0.027303222197539848,0.0024323643575751243,rd_grass,5.667810311919324e-227
2022-02-17 11:00:09,126,0.8509803921568627,0.9647058823529412,0.9294117647058824,0.9239651416122006,0.02584786874694905,0.0023027111673663146,rd_grass,7.70467222470944e-225
