time,name,head_raw,head_surf,head_mTAW,check,location,absolute height,height above surface,elevation surface RTK,elevation surface DEM,bottom depth of piezo,screen depth,screen elevation,longitude_proj,latitude_proj,elev_mTAW,elev_mTAW_old,elev_surf_mTAW,rope length,diver,elev_msl_stonex700,offset_mtaw_msl,Unnamed: 18,misfit dem - rtk iflux,theodolite_raw,theodolite_mtaw,comment_x,offset_previous_mtaw,comment.1,salinity_raw_ppm,salinity_factor,salinity_ppm,comment_y,sal,salinity_g.l-1,density_kg.m-3,head_fresh_mTAW,head_fresh_surf
2022-04-13 00:00:00,CD1-150,1.5,1.1099999999999999,2.02,1.0,A150,3.7800000000000002,0.39,3.15812,3.39,1.5,1.0,2.15812,41198.064,204333.579,3.52,3.467,3.13,,,-1.57,5.09,4.984407407407407,-0.2318800000000003,0.73,3.52,,0.0,,400.0,1.2,480.0,,480.0,1.2202179317148454,1000.8715842369392,2.019879616785194,1.1101203832148059
2022-04-13 00:00:00,CD1-200,1.59,1.09,1.8699999999999999,1.0,A200,3.89,0.5,3.15812,3.39,2.0,1.5,1.6581199999999998,41198.25,204333.0,3.46,3.6,2.96,,,-1.428,4.888,,-0.2318800000000003,0.79,3.46,,0.0,,630.0,1.2,756.0,,756.0,1.9218432424508816,1001.3727451731792,1.870290857247293,1.089709142752707
2022-04-13 00:00:00,CD1-300,1.5,1.12,2.05,1.0,A300,3.77,0.38,3.15812,3.39,3.0,2.5,0.6581199999999998,41198.395,204332.501,3.55,3.493,3.17,,,-1.524,5.074,,-0.2318800000000003,0.7,3.55,,0.0,,960.0,1.2,1152.0,,1152.0,2.928523036115629,1002.091802168654,2.052911537602506,1.117088462397494
2022-04-13 00:00:00,CD2-150,1.2,0.8099999999999999,2.17,1.0,B150,3.48,0.39,2.826349,3.09,1.5,1.0,1.826349,41218.586,204399.717,3.37,3.282,2.98,,,-0.831,4.2010000000000005,,-0.26365099999999986,0.88,3.37,,0.0,,620.0,1.2,744.0,,744.0,1.8913377941580105,1001.3509555672557,2.1704642572316426,0.8095357427683574
2022-04-13 00:00:00,CD2-200,1.24,0.8300000000000001,2.12,1.0,B200,3.5,0.41,2.826349,3.09,2.0,1.5,1.326349,41218.642,204399.166,3.36,3.294,2.9499999999999997,,,-0.831,4.191,,-0.26365099999999986,0.89,3.36,,0.0,,1900.0,1.2,2280.0,,2280.0,5.796035175645516,1004.1400251254611,2.1232857350808474,0.8267142649191523
2022-04-13 00:00:00,CD2-300,1.32,0.8400000000000001,2.09,1.0,B300,3.57,0.48,2.826349,3.09,3.0,2.5,0.326349,41218.781,204398.65,3.41,3.335,2.93,,,-0.831,4.241,,-0.26365099999999986,0.84,3.41,,0.0,,3800.0,1.2,4560.0,,4560.0,11.592070351291031,1008.2800502509222,2.104603118905089,0.8253968810949113
2022-04-13 00:00:00,CD3-150,1.23,0.83,2.3000000000000003,1.0,C150,3.8,0.4,3.012234,3.4,1.5,1.0,2.012234,41155.564,204477.471,3.5300000000000002,3.415,3.1300000000000003,,,-1.61,5.140000000000001,,-0.38776600000000006,0.72,3.5300000000000002,,0.0,,,1.2,,,590.0,1.4998512077328308,1001.0713222912377,2.300308290130461,0.8296917098695396
2022-04-13 00:00:00,CD3-200,1.29,0.81,2.2,1.0,C200,3.88,0.48,3.012234,3.4,2.0,1.5,1.5122339999999999,41155.805,204476.934,3.49,3.481,3.0100000000000002,,,-1.566,5.056,,-0.38776600000000006,0.76,3.49,,0.0,,980.0,1.2,1176.0,,1176.0,2.989533932701371,1002.135381380501,2.201468642710542,0.8085313572894584
2022-04-13 00:00:00,CD3-300,1.37,0.8000000000000002,2.2399999999999998,1.0,C300,3.9699999999999998,0.57,3.012234,3.4,3.0,2.5,0.5122339999999999,41155.992,204476.365,3.61,3.588,3.04,3.28,X5096,-1.496,5.106,3.4884074074074074,-0.38776600000000006,0.64,3.61,,0.0,,1700.0,1.2,2040.0,,2040.0,5.185926209788093,1003.7042330069914,2.2464000478455572,0.7935999521544428
2022-04-13 00:00:00,RD3-150,1.38,0.9999999999999999,2.25,1.0,D150,3.61,0.38,3.241381,3.23,1.5,1.0,2.241381,41537.119,204320.302,3.63,3.628,3.25,,,-1.466,5.096,,0.011381000000000085,0.62,3.63,,0.0,,,1.2,,,340.0,0.8643210349646822,1000.617372167832,2.2500053211307147,0.9999946788692853
2022-04-13 00:00:00,RD3-200,1.5,0.98,2.31,1.0,D200,3.75,0.52,3.241381,3.23,2.0,1.5,1.741381,41537.377,204319.579,3.81,3.796,3.29,,,-1.282,5.0920000000000005,,0.011381000000000085,0.44,3.81,,0.0,,140.0,1.2,168.0,,168.0,0.42707627610019594,1000.3050544829288,2.3101734597750285,0.9798265402249715
2022-04-13 00:00:00,RD3-300,1.52,1.01,2.28,1.0,D300,3.74,0.51,3.241381,3.23,3.0,2.5,0.7413810000000001,41537.694,204318.949,3.8,3.785,3.29,3.34,X5084,-1.294,5.093999999999999,3.6904074074074074,0.011381000000000085,0.45,3.8,,0.0,,850.0,1.2,1020.0,,1020.0,2.5929631048940465,1001.8521165034957,2.2828497016424922,1.0071502983575078
2022-04-13 00:00:00,RD2-150,1.6,1.1800000000000002,1.9,1.0,E150,3.59,0.42,3.061064,3.17,1.5,1.0,2.061064,41607.276,204234.585,3.5,3.535,3.08,,,-1.571,5.071,,-0.10893599999999992,0.75,3.5,,0.0,,,1.2,,,480.0,1.2202179317148454,1000.8715842369392,1.8998596191564614,1.1801403808435387
2022-04-13 00:00:00,RD2-200,1.6,1.1800000000000002,1.9899999999999998,1.0,E200,3.59,0.42,3.061064,3.17,2.0,1.5,1.561064,41607.587,204233.922,3.59,3.588,3.17,,,-1.53,5.12,,-0.10893599999999992,0.66,3.59,,0.0,,1000.0,1.2,1200.0,,1200.0,3.0505448292871136,1002.178960592348,1.990934634640639,1.179065365359361
2022-04-13 00:00:00,RD2-300,1.54,1.1800000000000002,1.96,1.0,E300,3.53,0.36,3.061064,3.17,3.0,2.5,0.561064,41607.833,204233.244,3.5,3.512,3.14,,,-1.625,5.125,,-0.10893599999999992,0.75,3.5,,0.0,,1500.0,1.2,1800.0,,1800.0,4.57581724393067,1003.2684408885219,1.9645723396228254,1.1754276603771747
2022-04-13 00:00:00,RD1-150,1.42,1.06,1.9300000000000002,1.0,F150,3.4699999999999998,0.36,2.986023,3.11,1.5,1.0,1.9860229999999999,41592.829,204176.288,3.35,3.352,2.99,,,-1.716,5.066,,-0.123977,0.9,3.35,,0.0,,,1.2,,,550.0,1.398166380089927,1000.9986902714928,1.9299440503749203,1.0600559496250799
2022-04-13 00:00:00,RD1-200,1.38,0.96,2.06,1.0,F200,3.53,0.42,2.986023,3.11,2.0,1.5,1.4860229999999999,41593.148,204175.811,3.44,3.42,3.02,,,-1.659,5.099,,-0.123977,0.81,3.44,,0.0,,1500.0,1.2,1800.0,,1800.0,4.57581724393067,1003.2684408885219,2.0618760098958715,0.9581239901041285
2022-04-13 00:00:00,RD1-300,1.5,1.04,1.9900000000000002,1.0,F300,3.57,0.46,2.986023,3.11,3.0,2.5,0.48602299999999987,41593.538,204175.259,3.49,3.474,3.0300000000000002,,,-1.597,5.087,,-0.123977,0.76,3.49,,0.0,,2300.0,1.2,2760.0,,2760.0,7.0162531073603605,1005.0116093624002,1.9975373452140348,1.0324626547859654
2022-05-04 00:00:00,CD1-150,1.25,0.86,2.27,1.0,A150,3.7800000000000002,0.39,3.15812,3.39,1.5,1.0,2.15812,41198.064,204333.579,3.52,3.467,3.13,,,-1.57,5.09,4.984407407407407,-0.2318800000000003,0.73,3.52,,0.0,,,,80.0,before pumping,80.0,0.20336965528580758,1000.1452640394899,2.270016252140738,0.8599837478592618
2022-05-04 00:00:00,CD1-200,1.25,0.75,2.21,1.0,A200,3.89,0.5,3.15812,3.39,2.0,1.5,1.6581199999999998,41198.25,204333.0,3.46,3.6,2.96,,,-1.428,4.888,,-0.2318800000000003,0.79,3.46,,0.0,,,,580.0,before pumping,580.0,1.4744300008221047,1001.0531642863015,2.2105812203063238,0.7494187796936762
2022-05-04 00:00:00,CD1-300,1.3,0.92,2.25,1.0,A300,3.77,0.38,3.15812,3.39,3.0,2.5,0.6581199999999998,41198.395,204332.501,3.55,3.493,3.17,,,-1.524,5.074,,-0.2318800000000003,0.7,3.55,,0.0,,,,1000.0,before pumping,1000.0,2.5421206910725944,1001.8158004936233,2.2528905364897893,0.9171094635102106
2022-05-04 00:00:00,CD2-150,1.49,1.1,1.8800000000000001,1.0,B150,3.48,0.39,2.826349,3.09,1.5,1.0,1.826349,41218.586,204399.717,3.37,3.282,2.98,,,-0.831,4.2010000000000005,,-0.26365099999999986,0.88,3.37,,0.0,,,,540.0,before pumping,540.0,1.372745173179201,1000.9805322665566,1.8800526065366332,1.0999473934633668
2022-05-04 00:00:00,CD2-200,1.6,1.1900000000000002,1.7599999999999998,1.0,B200,3.5,0.41,2.826349,3.09,2.0,1.5,1.326349,41218.642,204399.166,3.36,3.294,2.9499999999999997,,,-0.831,4.191,,-0.26365099999999986,0.89,3.36,,0.0,,,,200.0,before pumping,200.0,0.5084241382145189,1000.3631600987246,1.760157484739972,1.1898425152600278
2022-05-04 00:00:00,CD2-300,1.5,1.02,1.9100000000000001,1.0,B300,3.57,0.48,2.826349,3.09,3.0,2.5,0.326349,41218.781,204398.65,3.41,3.335,2.93,,,-0.831,4.241,,-0.26365099999999986,0.84,3.41,,0.0,,,,2700.0,before pumping,2700.0,6.863725865896005,1004.9026613327828,1.9177641045223228,1.0122358954776773
2022-05-04 00:00:00,CD3-150,1.31,0.91,2.22,1.0,C150,3.8,0.4,3.012234,3.4,1.5,1.0,2.012234,41155.564,204477.471,3.5300000000000002,3.415,3.1300000000000003,,,-1.61,5.140000000000001,,-0.38776600000000006,0.72,3.5300000000000002,,0.0,,,,590.0,before pumping,590.0,1.4998512077328308,1001.0713222912377,2.2202225843471615,0.9097774156528389
2022-05-04 00:00:00,CD3-200,1.39,0.9099999999999999,2.1000000000000005,1.0,C200,3.88,0.48,3.012234,3.4,2.0,1.5,1.5122339999999999,41155.805,204476.934,3.49,3.481,3.0100000000000002,,,-1.566,5.056,,-0.38776600000000006,0.76,3.49,,0.0,,,,1600.0,before pumping,1600.0,4.067393105716151,1002.9052807897973,2.1017076252686966,0.9082923747313036
2022-05-04 00:00:00,CD3-300,1.49,0.92,2.12,1.0,C300,3.9699999999999998,0.57,3.012234,3.4,3.0,2.5,0.5122339999999999,41155.992,204476.365,3.61,3.588,3.04,3.28,X5096,-1.496,5.106,3.4884074074074074,-0.38776600000000006,0.64,3.61,,0.0,,,,1600.0,before pumping,1600.0,4.067393105716151,1002.9052807897973,2.1246710116742893,0.9153289883257107
2022-05-04 00:00:00,RD3-150,1.51,1.13,2.12,1.0,D150,3.61,0.38,3.241381,3.23,1.5,1.0,2.241381,41537.119,204320.302,3.63,3.628,3.25,,,-1.466,5.096,,0.011381000000000085,0.62,3.63,,0.0,,,,340.0,before pumping,340.0,0.8643210349646822,1000.617372167832,2.1199250627488966,1.1300749372511034
2022-05-04 00:00:00,RD3-200,1.67,1.15,2.14,1.0,D200,3.75,0.52,3.241381,3.23,2.0,1.5,1.741381,41537.377,204319.579,3.81,3.796,3.29,,,-1.282,5.0920000000000005,,0.011381000000000085,0.44,3.81,,0.0,,,,130.0,before pumping,130.0,0.3304756898394373,1000.2360540641711,2.140094095635006,1.149905904364994
2022-05-04 00:00:00,RD3-300,1.65,1.14,2.15,1.0,D300,3.74,0.51,3.241381,3.23,3.0,2.5,0.7413810000000001,41537.694,204318.949,3.8,3.785,3.29,3.34,X5084,-1.294,5.093999999999999,3.6904074074074074,0.011381000000000085,0.45,3.8,,0.0,,,,520.0,before pumping,520.0,1.3219027593577493,1000.9442162566841,2.151330040959274,1.138669959040726
2022-05-04 00:00:00,RD2-150,1.52,1.1,1.98,1.0,E150,3.59,0.42,3.061064,3.17,1.5,1.0,2.061064,41607.276,204234.585,3.5,3.535,3.08,,,-1.571,5.071,,-0.10893599999999992,0.75,3.5,,0.0,,,,480.0,before pumping,480.0,1.2202179317148454,1000.8715842369392,1.9799293458954166,1.1000706541045835
2022-05-04 00:00:00,RD2-200,1.58,1.1600000000000001,2.01,1.0,E200,3.59,0.42,3.061064,3.17,2.0,1.5,1.561064,41607.587,204233.922,3.59,3.588,3.17,,,-1.53,5.12,,-0.10893599999999992,0.66,3.59,,0.0,,,,890.0,before pumping,890.0,2.2624874150546095,1001.6160624393248,2.01072550860726,1.1592744913927397
2022-05-04 00:00:00,RD2-300,1.52,1.1600000000000001,1.98,1.0,E300,3.53,0.36,3.061064,3.17,3.0,2.5,0.561064,41607.833,204233.244,3.5,3.512,3.14,,,-1.625,5.125,,-0.10893599999999992,0.75,3.5,,0.0,,,,1300.0,before pumping,1300.0,3.304756898394373,1002.3605406417103,1.9833494560959857,1.1566505439040144
2022-05-04 00:00:00,RD1-150,1.48,1.12,1.87,1.0,F150,3.4699999999999998,0.36,2.986023,3.11,1.5,1.0,1.9860229999999999,41592.829,204176.288,3.35,3.352,2.99,,,-1.716,5.066,,-0.123977,0.9,3.35,,0.0,,,,550.0,before pumping,550.0,1.398166380089927,1000.9986902714928,1.8698841289586308,1.1201158710413694
2022-05-04 00:00:00,RD1-200,1.52,1.1,1.92,1.0,F200,3.53,0.42,2.986023,3.11,2.0,1.5,1.4860229999999999,41593.148,204175.811,3.44,3.42,3.02,,,-1.659,5.099,,-0.123977,0.81,3.44,,0.0,,,,1700.0,before pumping,1700.0,4.321605174823411,1003.0868608391596,1.921339626606396,1.098660373393604
2022-05-04 00:00:00,RD1-300,1.57,1.11,1.9200000000000002,1.0,F300,3.57,0.46,2.986023,3.11,3.0,2.5,0.48602299999999987,41593.538,204175.259,3.49,3.474,3.0300000000000002,,,-1.597,5.087,,-0.123977,0.76,3.49,,0.0,,,,2700.0,before pumping,2700.0,6.863725865896005,1004.9026613327828,1.9270303035899998,1.1029696964100004
2022-05-05 00:00:00,CD1-150,1.47,1.08,2.05,1.0,A150,3.7800000000000002,0.39,3.15812,3.39,1.5,1.0,2.15812,41198.064,204333.579,3.52,3.467,3.13,,,-1.57,5.09,4.984407407407407,-0.2318800000000003,0.73,3.52,,0.0,,,,,after pumping,105.0,0.2669226725626224,1000.1906590518305,2.049979385943316,1.080020614056684
2022-05-05 00:00:00,CD1-200,1.41,0.9099999999999999,2.05,1.0,A200,3.89,0.5,3.15812,3.39,2.0,1.5,1.6581199999999998,41198.25,204333.0,3.46,3.6,2.96,,,-1.428,4.888,,-0.2318800000000003,0.79,3.46,,0.0,,,,,after pumping,500.0,1.2710603455362972,1000.9079002468117,2.0503557879487206,0.9096442120512793
2022-05-05 00:00:00,CD1-300,1.46,1.08,2.09,1.0,A300,3.77,0.38,3.15812,3.39,3.0,2.5,0.6581199999999998,41198.395,204332.501,3.55,3.493,3.17,,,-1.524,5.074,,-0.2318800000000003,0.7,3.55,,0.0,,,,,after pumping,1250.0,3.1776508638407432,1002.2697506170291,2.0932500105135112,1.0767499894864887
2022-05-05 00:00:00,CD2-150,1.6,1.21,1.77,1.0,B150,3.48,0.39,2.826349,3.09,1.5,1.0,1.826349,41218.586,204399.717,3.37,3.282,2.98,,,-0.831,4.2010000000000005,,-0.26365099999999986,0.88,3.37,,0.0,,,,1200.0,after pumping,1200.0,3.0505448292871136,1002.178960592348,1.7698772177495818,1.2101227822504181
2022-05-05 00:00:00,CD2-200,1.58,1.1700000000000002,1.7799999999999998,1.0,B200,3.5,0.41,2.826349,3.09,2.0,1.5,1.326349,41218.642,204399.166,3.36,3.294,2.9499999999999997,,,-0.831,4.191,,-0.26365099999999986,0.89,3.36,,0.0,,,,2200.0,after pumping,2200.0,5.592665520359708,1003.9947610859713,1.7818122273614116,1.168187772638588
2022-05-05 00:00:00,CD2-300,1.61,1.1300000000000001,1.8,1.0,B300,3.57,0.48,2.826349,3.09,3.0,2.5,0.326349,41218.781,204398.65,3.41,3.335,2.93,,,-0.831,4.241,,-0.26365099999999986,0.84,3.41,,0.0,,,,3100.0,after pumping,3100.0,7.8805741423250435,1005.6289815302322,1.8082951542610082,1.121704845738992
2022-05-05 00:00:00,CD3-150,1.71,1.31,1.8200000000000003,1.0,C150,3.8,0.4,3.012234,3.4,1.5,1.0,2.012234,41155.564,204477.471,3.5300000000000002,3.415,3.1300000000000003,,,-1.61,5.140000000000001,,-0.38776600000000006,0.72,3.5300000000000002,,0.0,,,,620.0,after pumping,620.0,1.5761148284650086,1001.1257963060465,1.8197835836729037,1.3102164163270966
2022-05-05 00:00:00,CD3-200,1.61,1.1300000000000001,1.8800000000000001,1.0,C200,3.88,0.48,3.012234,3.4,2.0,1.5,1.5122339999999999,41155.805,204476.934,3.49,3.481,3.0100000000000002,,,-1.566,5.056,,-0.38776600000000006,0.76,3.49,,0.0,,,,1300.0,after pumping,1300.0,3.304756898394373,1002.3605406417103,1.8808681265896392,1.129131873410361
2022-05-05 00:00:00,CD3-300,1.51,0.9400000000000001,2.0999999999999996,1.0,C300,3.9699999999999998,0.57,3.012234,3.4,3.0,2.5,0.5122339999999999,41155.992,204476.365,3.61,3.588,3.04,3.28,X5096,-1.496,5.106,3.4884074074074074,-0.38776600000000006,0.64,3.61,,0.0,,,,1800.0,after pumping,1800.0,4.57581724393067,1003.2684408885219,2.1051895193158043,0.9348104806841957
2022-05-05 00:00:00,RD3-150,1.66,1.2799999999999998,1.97,1.0,D150,3.61,0.38,3.241381,3.23,1.5,1.0,2.241381,41537.119,204320.302,3.63,3.628,3.25,,,-1.466,5.096,,0.011381000000000085,0.62,3.63,,0.0,,,,290.0,after pumping,290.0,0.7372150004110524,1000.5265821431508,1.9698570956114096,1.2801429043885904
2022-05-05 00:00:00,RD3-200,1.77,1.25,2.04,1.0,D200,3.75,0.52,3.241381,3.23,2.0,1.5,1.741381,41537.377,204319.579,3.81,3.796,3.29,,,-1.282,5.0920000000000005,,0.011381000000000085,0.44,3.81,,0.0,,,,,after pumping,150.0,0.3813181036608892,1000.2723700740435,2.0400813348791407,1.2499186651208594
2022-05-05 00:00:00,RD3-300,1.68,1.17,2.12,1.0,D300,3.74,0.51,3.241381,3.23,3.0,2.5,0.7413810000000001,41537.694,204318.949,3.8,3.785,3.29,3.34,X5084,-1.294,5.093999999999999,3.6904074074074074,0.011381000000000085,0.45,3.8,,0.0,,,,710.0,after pumping,710.0,1.8049056906615422,1001.2892183504725,2.12177734091311,1.16822265908689
2022-05-05 00:00:00,RD2-150,1.76,1.34,1.74,1.0,E150,3.59,0.42,3.061064,3.17,1.5,1.0,2.061064,41607.276,204234.585,3.5,3.535,3.08,,,-1.571,5.071,,-0.10893599999999992,0.75,3.5,,0.0,,,,440.0,after pumping,440.0,1.1185331040719417,1000.7989522171943,1.7397434852053388,1.3402565147946612
2022-05-05 00:00:00,RD2-200,1.73,1.31,1.8599999999999999,1.0,E200,3.59,0.42,3.061064,3.17,2.0,1.5,1.561064,41607.587,204233.922,3.59,3.588,3.17,,,-1.53,5.12,,-0.10893599999999992,0.66,3.59,,0.0,,,,1100.0,after pumping,1100.0,2.796332760179854,1001.9973805429856,1.8605970889499976,1.3094029110500023
2022-05-05 00:00:00,RD2-300,1.76,1.4,1.74,1.0,E300,3.53,0.36,3.061064,3.17,3.0,2.5,0.561064,41607.833,204233.244,3.5,3.512,3.14,,,-1.625,5.125,,-0.10893599999999992,0.75,3.5,,0.0,,,,2000.0,after pumping,2000.0,5.084241382145189,1003.6316009872465,1.7442814251415004,1.3957185748584997
2022-05-05 00:00:00,RD1-150,1.71,1.35,1.6400000000000001,1.0,F150,3.4699999999999998,0.36,2.986023,3.11,1.5,1.0,1.9860229999999999,41592.829,204176.288,3.35,3.352,2.99,,,-1.716,5.066,,-0.123977,0.9,3.35,,0.0,,,,900.0,after pumping,900.0,2.287908621965335,1001.6342204442609,1.639434522139216,1.3505654778607843
2022-05-05 00:00:00,RD1-200,1.89,1.47,1.55,1.0,F200,3.53,0.42,2.986023,3.11,2.0,1.5,1.4860229999999999,41593.148,204175.811,3.44,3.42,3.02,,,-1.659,5.099,,-0.123977,0.81,3.44,,0.0,,,,1500.0,after pumping,1500.0,3.8131810366088916,1002.7237007404349,1.5501742542022707,1.4698257457977293
2022-05-05 00:00:00,RD1-300,2.06,1.6,1.4300000000000002,1.0,F300,3.57,0.46,2.986023,3.11,3.0,2.5,0.48602299999999987,41593.538,204175.259,3.49,3.474,3.0300000000000002,,,-1.597,5.087,,-0.123977,0.76,3.49,,0.0,,,,2700.0,after pumping,2700.0,6.863725865896005,1004.9026613327828,1.4346279995369364,1.5953720004630638
2022-06-01 00:00:00,CD1-150,1.47,1.08,2.05,1.0,A150,3.7800000000000002,0.39,3.15812,3.39,1.5,1.0,2.15812,41198.064,204333.579,3.52,3.467,3.13,,,-1.57,5.09,4.984407407407407,-0.2318800000000003,0.73,3.52,,0.0,,,,130.0,,130.0,0.3304756898394373,1000.2360540641711,2.0499744778345814,1.0800255221654185
2022-06-01 00:00:00,CD1-200,1.41,0.9099999999999999,2.05,1.0,A200,3.89,0.5,3.15812,3.39,2.0,1.5,1.6581199999999998,41198.25,204333.0,3.46,3.6,2.96,,,-1.428,4.888,,-0.2318800000000003,0.79,3.46,,0.0,,,,420.0,,420.0,1.0676906902504897,1000.7626362073217,2.050298861876925,0.9097011381230748
2022-06-01 00:00:00,CD1-300,1.46,1.08,2.09,1.0,A300,3.77,0.38,3.15812,3.39,3.0,2.5,0.6581199999999998,41198.395,204332.501,3.55,3.493,3.17,,,-1.524,5.074,,-0.2318800000000003,0.7,3.55,,0.0,,,,1500.0,,1500.0,3.8131810366088916,1002.7237007404349,2.0939000126162135,1.0760999873837864
2022-06-01 00:00:00,CD2-150,1.6,1.21,1.77,1.0,B150,3.48,0.39,2.826349,3.09,1.5,1.0,1.826349,41218.586,204399.717,3.37,3.282,2.98,,,-0.831,4.2010000000000005,,-0.26365099999999986,0.88,3.37,,0.0,,,,370.0,,370.0,0.9405846556968601,1000.6718461826406,1.7699621421394542,1.2100378578605457
2022-06-01 00:00:00,CD2-200,1.58,1.1700000000000002,1.7799999999999998,1.0,B200,3.5,0.41,2.826349,3.09,2.0,1.5,1.326349,41218.642,204399.166,3.36,3.294,2.9499999999999997,,,-0.831,4.191,,-0.26365099999999986,0.89,3.36,,0.0,,,,1900.0,,1900.0,4.8300293130379295,1003.4500209378842,1.781565105448492,1.1684348945515077
2022-06-01 00:00:00,CD2-300,1.61,1.1300000000000001,1.8,1.0,B300,3.57,0.48,2.826349,3.09,3.0,2.5,0.326349,41218.781,204398.65,3.41,3.335,2.93,,,-0.831,4.241,,-0.26365099999999986,0.84,3.41,,0.0,,,,4600.0,,4600.0,11.693755178933936,1008.3526822706671,1.8123089385808506,1.1176910614191495
2022-06-01 00:00:00,CD3-150,1.71,1.31,1.8200000000000003,1.0,C150,3.8,0.4,3.012234,3.4,1.5,1.0,2.012234,41155.564,204477.471,3.5300000000000002,3.415,3.1300000000000003,,,-1.61,5.140000000000001,,-0.38776600000000006,0.72,3.5300000000000002,,0.0,,,,390.0,,390.0,0.9914270695183119,1000.7081621925131,1.8198638671490848,1.3101361328509156
2022-06-01 00:00:00,CD3-200,1.61,1.1300000000000001,1.8800000000000001,1.0,C200,3.88,0.48,3.012234,3.4,2.0,1.5,1.5122339999999999,41155.805,204476.934,3.49,3.481,3.0100000000000002,,,-1.566,5.056,,-0.38776600000000006,0.76,3.49,,0.0,,,,1600.0,,1600.0,4.067393105716151,1002.9052807897973,1.8810684634949406,1.1289315365050596
2022-06-01 00:00:00,CD3-300,1.51,0.9400000000000001,2.0999999999999996,1.0,C300,3.9699999999999998,0.57,3.012234,3.4,3.0,2.5,0.5122339999999999,41155.992,204476.365,3.61,3.588,3.04,3.28,X5096,-1.496,5.106,3.4884074074074074,-0.38776600000000006,0.64,3.61,,0.0,,,,2300.0,,2300.0,5.846877589466968,1004.1763411353336,2.1066310524590834,0.9333689475409166
2022-06-01 00:00:00,RD3-150,1.66,1.2799999999999998,1.97,1.0,D150,3.61,0.38,3.241381,3.23,1.5,1.0,2.241381,41537.119,204320.302,3.63,3.628,3.25,,,-1.466,5.096,,0.011381000000000085,0.62,3.63,,0.0,,,,,,526.6666666666666,1.3388502306315664,1000.9563215933083,1.9697404724896865,1.2802595275103135
2022-06-01 00:00:00,RD3-200,1.77,1.25,2.04,1.0,D200,3.75,0.52,3.241381,3.23,2.0,1.5,1.741381,41537.377,204319.579,3.81,3.796,3.29,,,-1.282,5.0920000000000005,,0.011381000000000085,0.44,3.81,,0.0,,,,170.0,,170.0,0.4321605174823411,1000.308686083916,2.040092179529693,1.2499078204703071
2022-06-01 00:00:00,RD3-300,1.68,1.17,2.12,1.0,D300,3.74,0.51,3.241381,3.23,3.0,2.5,0.7413810000000001,41537.694,204318.949,3.8,3.785,3.29,3.34,X5084,-1.294,5.093999999999999,3.6904074074074074,0.011381000000000085,0.45,3.8,,0.0,,,,400.0,,400.0,1.0168482764290379,1000.7263201974494,2.1210013188242876,1.1689986811757125
2022-06-01 00:00:00,RD2-150,1.76,1.34,1.74,1.0,E150,3.59,0.42,3.061064,3.17,1.5,1.0,2.061064,41607.276,204234.585,3.5,3.535,3.08,,,-1.571,5.071,,-0.10893599999999992,0.75,3.5,,0.0,,,,480.0,,480.0,1.2202179317148454,1000.8715842369392,1.7397201656785513,1.3402798343214488
2022-06-01 00:00:00,RD2-200,1.73,1.31,1.8599999999999999,1.0,E200,3.59,0.42,3.061064,3.17,2.0,1.5,1.561064,41607.587,204233.922,3.59,3.588,3.17,,,-1.53,5.12,,-0.10893599999999992,0.66,3.59,,0.0,,,,1300.0,,1300.0,3.304756898394373,1002.3605406417103,1.86070565057727,1.3092943494227298
2022-06-01 00:00:00,RD2-300,1.76,1.4,1.74,1.0,E300,3.53,0.36,3.061064,3.17,3.0,2.5,0.561064,41607.833,204233.244,3.5,3.512,3.14,,,-1.625,5.125,,-0.10893599999999992,0.75,3.5,,0.0,,,,1900.0,,1900.0,4.8300293130379295,1003.4500209378842,1.7440673538844256,1.3959326461155745
2022-06-01 00:00:00,RD1-150,1.71,1.35,1.6400000000000001,1.0,F150,3.4699999999999998,0.36,2.986023,3.11,1.5,1.0,1.9860229999999999,41592.829,204176.288,3.35,3.352,2.99,,,-1.716,5.066,,-0.123977,0.9,3.35,,0.0,,,,730.0,,730.0,1.8557481044829942,1001.325534360345,1.6395413346240306,1.3504586653759696
2022-06-01 00:00:00,RD1-200,1.89,1.47,1.55,1.0,F200,3.53,0.42,2.986023,3.11,2.0,1.5,1.4860229999999999,41593.148,204175.811,3.44,3.42,3.02,,,-1.659,5.099,,-0.123977,0.81,3.44,,0.0,,,,1500.0,,1500.0,3.8131810366088916,1002.7237007404349,1.5501742542022707,1.4698257457977293
2022-06-01 00:00:00,RD1-300,2.06,1.6,1.4300000000000002,1.0,F300,3.57,0.46,2.986023,3.11,3.0,2.5,0.48602299999999987,41593.538,204175.259,3.49,3.474,3.0300000000000002,,,-1.597,5.087,,-0.123977,0.76,3.49,,0.0,,,,2300.0,,2300.0,5.846877589466968,1004.1763411353336,1.4339423699759088,1.5960576300240914
2022-06-15 00:00:00,CD1-150,1.66,1.27,1.86,1.0,A150,3.7800000000000002,0.39,3.15812,3.39,1.5,1.0,2.15812,41198.064,204333.579,3.52,3.467,3.13,,,-1.57,5.09,4.984407407407407,-0.2318800000000003,0.73,3.52,,0.0,,,,,,,,1003.985204241268,1.8588119309115934,1.2711880690884065
