Z,2022-07-06,2022-08-02,2022-08-17,2022-09-06,2022-10-06,2022-11-04,2022-12-01,2023-01-19,2023-02-08,2023-03-08,2023-04-16,2023-05-17,2023-06-07,2023-07-03,2023-08-02,2023-09-06,2023-10-04,2023-11-14,2023-12-13,2024-02-09,2024-03-19,2024-04-16,2024-05-14,2024-06-04,2024-08-07,2024-09-04,2024-10-09,2024-11-13
-3.7,381.5271303783443,396.3123770061464,500.52971435067025,452.6871545710309,465.7521274846912,487.09234194653965,480.3315132825113,484.30509388088774,569.6998070552087,638.8356088160847,610.8499939487672,424.52906453723693,650.3935065354029,458.439967010874,523.5233967298077,579.301543060059,518.343656126273,516.1299814932477,546.7704197984771,560.1785362067068,544.4253649819141,514.5567175628395,524.5014259361659,559.5819093574362,586.1022287674728,695.4302251845749,608.309547445814,584.8539718930456
-3.6,382.5483000797464,397.1626698863321,502.0500779824345,453.9105931820439,466.3057056373423,487.65529870642615,480.9324001883198,485.2979236673925,571.1562252831351,640.6220030790698,614.578650638797,433.71890449181836,653.0923094327038,460.4800834881091,525.5696582077207,581.0128440599564,519.6951868778145,517.0655951350111,547.8925500032458,561.7805741411512,546.3021207789767,517.4625120078794,526.2858635052995,561.4684413148468,589.9600266454612,701.6592115824398,610.1903716051152,586.3734730677472
-3.5,383.0079378644078,397.57798618430013,502.70467894348866,454.3964961449831,466.5394536950207,487.90959098382046,481.2007483114342,485.7328627603731,571.7091764560947,641.2450016234613,616.0101420936478,436.62018072752807,654.1029674457482,461.312999866477,526.5014737658141,581.7297073143836,520.3044507949246,517.4917338926864,548.3997387149445,562.4188058818213,547.1073380714729,518.6938620820875,527.0411294428159,562.2638554839186,591.4902527888604,704.1138946395239,611.045427891861,587.0719554462008
-3.4,384.2053990340754,398.71132777557216,504.3273573545037,455.24751173660337,466.5004713124237,488.0110789966925,481.3118551212298,486.50925117477186,572.4916125661217,641.856815428865,620.0981563706688,447.11100820470386,656.0975532731312,463.34872508810605,529.2854680085559,583.270542817877,521.8295369884703,518.2512607314333,549.4078126167299,563.5474340923129,549.2554870480121,522.787787502847,528.9612985414495,564.2628646249678,596.3422433101329,712.6441571440077,613.490028393113,588.9197808007852
-3.3,384.1559218201979,398.6826785409112,504.21865801108333,454.93663663755297,466.0230529984811,487.57883174551665,480.8664960361061,486.21943374776697,572.0216085662538,641.1703439017767,620.3117195622409,448.732901239714,655.6824928691686,463.24626688890953,529.4592759675962,583.0102737690497,521.7211968024202,517.953398759249,549.134507455396,563.1594176170605,549.2375438646276,523.306956711943,528.885933089057,564.1660650410522,596.9019781070662,714.0421700955608,613.5529541815578,588.8590810462322
-3.2,374.60628130622155,391.529210839899,488.6904618463447,438.05308349606514,452.3221048174088,474.7857118785508,467.8033637118627,471.03489829261395,548.5570616843551,609.6009992794973,591.2424976485023,432.6504276509237,619.298889463357,440.69709151204205,512.5955107917688,561.2054670539322,507.62591690438535,504.34109762790825,533.7118642033246,539.6767025697826,530.2466643963639,506.67672376614325,509.5637854161393,543.386427508471,574.6485930886844,689.6285390074854,597.358235481998,574.3759458612487
-3.1,334.73314001592956,358.0073483977334,426.9281261035025,375.74271550208874,400.6366738535651,424.7366049390494,417.32749466906074,412.357625694934,464.95226250964447,503.1429292395492,487.67733853018564,357.1916391168453,497.20160319991953,360.7403537047905,442.92195105887225,480.57352659960367,449.66029299078207,449.46942100155815,471.92571318433136,454.95229004732397,454.87840313723575,436.47326105136904,434.7449672372606,463.35149407887525,485.87131372686525,584.3425450778269,527.8878705480824,512.0712098686625
-3.0,284.86122736909726,314.7466215825229,354.8280119943932,306.15532056395745,342.6535372637719,367.07882476149183,358.25114861115946,341.0510032650374,367.99036777067505,384.555739214966,369.5482168343871,264.3985255680615,363.4860131910868,271.3243453857182,354.6641908266732,385.08259548795576,378.5429133464763,383.7520624384169,397.90400777218895,357.811158536646,363.56452659104133,349.04168867890803,345.3411940376839,367.8056913763437,380.2641134417564,454.7074190034388,440.73294281436324,434.7267970928197
-2.9,235.35431811280924,270.96056403281074,302.2146763948492,259.6780417058418,302.9444613201527,324.1005056540106,309.8663219678813,275.5073537050416,283.4332964402611,286.0742031920136,272.0454947726364,199.844954074632,257.95567559950723,204.3408203045034,273.0152831611374,300.4200091931795,316.21352663409556,329.7816076788902,337.3135969539894,282.06910563242184,288.80501799521,277.5215701639942,272.8875524731969,289.7762192584823,300.40107705164974,352.11903876231156,365.1652326874544,370.2397579465859
-2.8,205.90200219750724,238.60615435648177,289.1371371859399,259.36020708043765,292.9198218057415,308.99880859514775,287.59941138485647,246.39038820451552,249.21244624835876,249.17115396573035,237.47345813579415,193.5394209523173,224.5805550296533,189.2214177518324,235.4112967372862,263.20989044206016,286.05660021925047,304.448362299573,314.10812562855,258.95919702477727,267.39860796295676,257.765542379917,252.19853982518154,265.97671623381706,274.6826105499178,306.6438881265435,328.17971845836,336.7393827273678
-2.7,190.3559988766453,211.55315158589116,268.60377568813743,253.19388053117441,269.2564539353028,283.3910407264237,260.31820573437267,228.13714027989715,229.47668381271743,228.87019067301694,220.69859270438872,194.04470420868822,211.07680573807835,184.25342054333964,210.0758125093447,238.0394720117863,255.5188900798776,269.9799207617548,286.68608918191046,233.22314278981122,247.5249567037596,239.51812201715882,233.46421511898723,244.83552436468187,238.6273461363245,246.8178051279065,286.3853204236505,288.127243568778
-2.6,180.3928311860826,190.06542658714213,239.1015698260192,233.60410305319797,232.05351204008073,242.91438656736503,222.7739525540165,196.22517773758645,195.12081263052306,193.54297560049127,188.15720764668797,185.36505730245406,187.05000887060768,173.66674203224116,184.22555489205075,205.00870749759704,218.7652723549398,224.9165475592853,238.39911430676253,188.78473383876164,207.01886239426028,201.8475187041574,196.76321286463477,206.08495607760665,192.98626064921277,188.54689487351112,238.39174611262862,234.43744511626946
-2.5,156.2091041636379,167.25392925775716,198.45842767087223,196.96318818585553,190.18080066644768,195.0471528501001,181.2625533192486,141.5986342891018,134.92686934941838,130.550088361347,124.27347847436553,130.82567812747965,128.4018537607778,128.78594530778742,146.17323424130942,165.3248729980432,185.90092959650997,185.5700412477192,174.73900130911835,134.43111270058833,145.72110733566612,143.05465841038583,140.28234788236028,147.95794942053774,144.58510847619107,154.05016732215256,194.79764867364614,201.8516306312898
-2.4,129.85376121328457,139.07703365215136,156.09338987596465,159.35372103749603,158.3657671272162,157.92904321956823,146.08794042173128,97.52077548468655,88.0852965729278,82.68061989168596,76.49028215824521,77.88249038303184,76.86363077760849,86.00799914955375,97.18273208825087,123.70481860228789,149.8964631980869,147.8627073672273,127.17597351473363,88.99118393489324,90.38888473120943,88.91615732454524,87.79975360545401,93.33229206988332,93.93812237477157,103.23505201867209,145.43082457610538,161.76909876375115
-2.3,96.03285020547477,100.3658509681334,105.04796455308126,112.41903920161676,117.96367566515809,114.40706060306711,103.45618204295828,56.60721193900065,48.64033912986406,45.02843566744431,40.383472423944646,40.61117614703852,39.175220503891815,48.817736871237955,52.8233365837887,76.54942568662501,102.49270149230003,99.03545442301815,78.78943125065392,49.34817718187492,45.256661274544996,44.69243249406133,44.63324547805261,47.78869166774311,51.266568108294734,53.61323010953623,90.51139330822159,106.51353609821038
-2.2,80.39601857588558,82.79805503010245,86.49354307793877,97.67266698211058,101.14435351357433,97.05591247319542,85.0091863689589,39.38658602707224,32.46992720455013,30.226482784552868,26.514600922891724,27.015342765533845,26.3784340989088,31.83796591056523,35.85047570351728,58.55194216536008,83.5429839914538,77.61098617594341,55.829295477444326,33.52454832621775,29.278075094800485,28.979230359080667,29.224473669148697,31.304318950989632,34.053438403608766,34.90442175274879,67.37832047303307,80.34924642160334
-2.1,70.99231968235931,72.41013978817361,73.26315555105622,85.18328586439739,85.34316283141396,82.40116388607233,71.75543144185053,32.081363377007236,25.820455056805848,23.209981667728375,20.20798594647742,18.472288723743855,19.263781154163308,22.090598025775847,25.91543906609372,47.03270119098331,69.0784467783164,62.99729735203284,43.54228489436934,25.97951786588258,23.44575792106652,23.117830756688626,23.08810305837116,24.57651613299038,24.864709661144065,27.230971350918765,52.33756564642496,64.86787529527832
-2.0,55.528143955326975,57.56650649676704,54.710068550584616,65.93360210204334,64.65172156080926,63.78104269203735,55.56204625549327,26.24726210106389,21.820487661848002,18.923175171143033,16.789019189567952,13.188183969166978,14.41164658656693,15.033600161925106,18.01014569360011,33.67457237227639,50.173696319266824,45.707603653733855,32.4229589231691,20.897691885858983,20.07676419105216,19.78822570514208,19.310416515694858,20.353750188873548,19.302639761236478,23.09192049768714,36.49747073744108,47.52321611959794
-1.9,48.14262046247379,51.45367560119915,53.92550089512161,67.0546081478226,63.76135209541782,62.42930295717922,51.68661074956593,26.556088052975486,23.520789129948906,21.17694425850077,19.35613221656505,16.661650548211156,17.011122047188003,17.567840759124703,18.080117345360435,31.064129168238093,45.31137549107727,41.19986114531696,31.106772781237414,22.91920820688418,22.096651188692118,21.811842382212284,21.319116796491492,22.438705284706405,22.609526568114944,26.137395860301616,33.39396847410447,40.07193050987771
-1.8,51.88317462246245,53.90346081367456,56.78852149761663,67.65273548002514,66.00102669929302,64.49957305826005,53.12084377250215,31.83191070399455,28.92111880787784,26.862771665369017,25.27045079206425,24.35949057499032,23.0549922847276,24.06864529596659,22.587253175670718,33.40374763818184,45.07160059471504,41.92187705364193,34.67294772241961,26.745824603390407,26.47146064362439,26.08073087943804,25.800016939072663,27.01582984112167,27.545549527810092,27.015587184412034,35.687588416330634,38.89387639733726
-1.7,67.6722166647654,64.82297185636251,59.72831803832624,64.95458826019014,70.24421071592225,68.75772272355863,60.33229900747907,44.43526099154354,41.13965829011753,39.33374560547253,37.87324161649165,36.58328674654466,34.2449381356406,34.384401288331304,32.92974630428703,40.33896215928361,48.39339434246182,46.84698205784397,42.89729084873665,33.62874903713441,35.030816485162994,34.59180496974257,34.48046879255129,35.77736804343271,36.00454785210117,27.615059582128325,42.87484500327096,43.56888538972416
-1.6,81.10337598043702,74.49020239022171,60.39324660993945,63.27525174461709,75.7114564406862,73.39359224930604,65.74910742004607,52.04207645919113,48.050528762942044,46.483472622079596,44.39071638954917,39.64724162548061,41.81079355869152,40.11788469801463,39.5983215247441,50.767950054797325,58.69253082860358,54.08410387255492,47.28375841515647,39.28369435706275,44.68902494767654,44.42091672018289,44.084649532033765,45.569380392827455,46.75278996777318,40.07279349643336,52.95875201449519,52.446576913751244
-1.5,84.09505465620455,76.97094335149556,59.52213026909391,61.9582212950746,78.08203641953224,75.21075955277229,66.48803915354819,54.55329429027041,51.14614562731797,49.322294957439276,46.53131886673338,42.08473845723364,44.489836961523174,42.92230846731765,41.84884683037244,56.27890925983525,64.99789700054458,57.50385862711626,50.420282337664524,43.80810977596443,51.89708214170588,52.13371396246409,51.05355699615783,52.850308005861315,55.216865835939714,53.537268339104806,58.60451372316838,58.05400918823111
-1.4,80.839580968511,76.36995235239672,60.79985020970314,59.8355381956105,77.29042780545387,74.473654820796,63.87526921801872,52.641759234772,50.6496593543383,49.459661587735866,46.25235509472578,44.4298101864576,46.579749884858735,46.67560078701997,42.44635831499782,55.603572639459195,66.51940101592126,61.64410051977822,56.213155615867414,50.68011560899286,57.50019780649274,57.42454066401893,57.31319825803672,59.182121777836926,72.4573885030458,78.73287360271465,70.90721464340376,70.8878960554046
-1.3,82.4277412784294,77.7162484135387,73.85014747967259,68.27849608236468,81.23142598087207,78.93333317994218,62.22227199282722,47.521682330174094,45.06246293670669,45.263468549989156,41.11274099208592,37.99166405264027,48.89759319795582,49.025775981909696,35.589858562190855,51.47075795885279,62.830448743535634,62.53932009692927,58.74774306168012,48.95072021021761,51.99416836048168,51.84432431632113,52.99107975751085,54.869224010164274,70.20089073765872,81.36146359044898,74.64777982961758,71.70851818353135
-1.2,81.07155942201129,76.86410433903404,86.62490153696005,74.23393590695146,81.80042755643626,80.20590062003657,59.88325423581501,44.92136184240348,43.516873370447826,44.224222077481166,40.54854240087918,36.00138902802554,49.64882899196602,45.326854622561456,30.11286103474709,47.23716555504768,56.583838623447846,61.154728896214095,57.99829721816637,48.50838478668189,50.84063025326268,51.100325736565715,52.20972992165586,54.05857712174002,69.4110446854098,78.98449177809279,72.05806780856872,68.71279937216768
-1.1,73.98701968243704,75.3528055792635,89.19074248682618,69.11177356633932,77.25774210326625,78.06545341326014,58.24680091058719,46.17492217324352,46.98988391465958,47.67782511825866,45.1619049019887,39.539394058986716,52.34098238553088,38.80624200690806,29.947007906539426,41.4590133700817,47.61399190202658,59.40338370720912,56.01946901615316,51.902728747706554,56.056675626535736,57.00136929672224,57.07566136576918,59.00371944806873,73.24598041590009,84.9847177291452,67.8485863086977,67.77268598994544
-1.0,66.79460212940339,72.5951616609881,85.45231877254909,64.88868060538867,82.44584272941411,84.18842591304626,63.79962264847495,55.43455279471455,57.81702062467169,59.151053123695554,56.93914839190464,53.80105860924625,63.180760233055004,41.25030969763137,34.42694966294404,40.28185430642879,44.204537429173484,64.01075813961556,60.561723154432144,62.19735408093771,67.64901556228469,68.53203261370872,67.18826508166293,70.29317396461259,79.69997810130144,103.85988027183318,70.53090439150745,72.1515016591806
-0.9,59.755941455756854,65.88820501389826,78.98830594311413,58.18589190361712,91.44277424774562,92.25515608349613,70.60868754041577,66.922318521711,69.15683522815563,71.68069262431375,69.27097120786968,70.36734698245054,67.71702321651169,40.711758408160364,34.11779004722103,38.11894321429876,39.963993609580676,69.68967872804289,65.69680073495078,72.76652735771732,77.05877602794455,77.88354345244427,74.32072884110197,77.12358047513517,80.48157141970273,104.32165831472035,69.26417868752232,70.30849932802175
-0.8,52.26222160335321,56.99764544536582,69.27643332235706,48.32469412866817,104.14613118937733,104.66328382274659,82.85585712905072,89.72964089983553,91.90105395185728,96.20266868122891,93.97590335033135,96.25413086026589,68.66736232258107,34.86752093344425,31.852933757225912,38.17535489279515,37.52169839483131,80.71014919103973,76.99977677192119,91.52293790887158,91.90600361393635,92.30215102898875,85.31781769134336,88.9259936514704,85.47620740711591,90.86483944644347,73.6135749332813,72.73266532635175
-0.7,52.666022235924174,56.86904371350202,69.23294858594691,47.582590263280196,116.65123610614874,117.68476016939343,95.16550680275255,109.54185204479684,111.79071415800416,117.1845131485316,114.17246576316579,113.21108310194333,72.04797346699353,33.51335821328676,32.43492826367861,40.98020713579749,38.90470654677605,91.104469139189,88.117347549472,107.13207867396257,104.21987961821222,104.16954746415688,94.85016761979553,99.07741894324361,90.10416657096303,85.02197718471115,77.8458673717475,75.44745446972992
-0.6,55.85937930378041,60.065162659904594,73.16754361622361,50.4864113666869,127.78961673603185,129.22857963580108,105.46604621468155,123.78935352885235,126.44912999798132,132.3864967555764,127.62931232332228,118.86751244187526,76.90956911275373,34.723206864978565,34.25021294095737,44.15217647219449,41.24446226469098,99.04058386418644,96.82412716698556,118.48790511010439,113.50509490441921,113.0985493296846,102.27238825111277,107.00487632320838,93.92063806994187,85.10264964909518,80.40107284567547,76.89376981664931
-0.5,59.4929070702058,63.8448457339447,77.82221212211186,53.990660836087,138.2067667297839,139.9555019404197,114.84060357965994,136.07129927436668,139.26918393086703,145.48177819758075,138.3970048841491,122.50811851665244,81.66588318180365,36.33982770487601,36.15227611401913,46.98158019681315,43.41839838314093,105.66430187032316,104.28368659587655,128.04686086433458,121.39517921270023,120.69720923729312,108.53399540277098,113.77786654645372,96.99191348241858,86.11636068695567,81.7506025495666,77.20916718681669
-0.4,62.351901214215715,66.87277426020228,81.55106356211509,56.78083499525493,145.5747598493407,147.49463657847346,121.32371945919509,144.13390618494827,147.7813838614288,153.82213294841262,144.38805780892085,124.14332857003761,84.5168827438751,37.47526830244824,37.35894438163839,48.49675022886141,44.66997339576314,109.28485494668648,108.76073336293183,133.58051864012825,125.85925331825881,125.25545946430276,111.79325990947538,117.47652097404472,98.43893879750972,86.73401793319266,81.77371075795836,76.50596354518298
-0.3,65.42919896405176,70.14628388202841,85.58955131975802,59.77333265527941,153.30029188456484,155.37840380977144,128.06749321577783,152.02870863061185,154.97290671629622,160.65539610179835,149.55014729125878,125.96386007630008,87.13484086736975,38.51293251834288,38.51282491216976,50.089098715886884,48.01604767530092,110.5313901243219,112.8886420242295,139.06448097353146,129.69205312116222,129.35248485636183,114.71793251933106,119.50041257874155,101.97963128414547,91.33903757644013,87.19643568164706,82.49822419559524
-0.2,67.55302104784853,72.40676401735817,88.38895805081184,61.856701974412246,158.63612485145288,160.82330020323246,132.74465931093144,157.9453105001656,162.4732511662424,167.53092837127807,152.99739142886287,125.80871395416398,88.42274545852271,39.21555490470632,39.082220657009806,50.3469162319931,48.259507384369144,113.91906479065852,115.3606668248842,141.51531876905634,131.91241083361803,132.21494415566823,115.64846194535602,122.30919830263473,113.52472816936464,105.7055926661622,105.06439395304551,103.31297276262434
-0.1,69.35456971038893,74.32841592954847,90.75598325779998,63.579613495107964,163.04277781844152,165.308755917876,136.5413386634857,162.2929002635737,167.15609588307174,171.2995178693113,154.29879396433893,123.86460061491603,88.67158770750424,39.43853082742074,39.267254325873054,50.24052665643049,48.64115080007954,114.0490520300553,116.52968611223791,142.64337347043826,132.45934231946467,133.5547953855187,115.35718644326126,122.47716940765822,131.00343496917688,133.35389953642647,147.01525814105744,162.82431345805904
-0.0,70.98979839102448,76.07713001833388,92.89398541852903,65.09762797593606,166.93548243958435,169.26170520564935,139.82152105902367,165.8308600665465,170.97567222497545,173.96554380567744,154.58238974872617,122.56791731606101,88.31070763310268,39.45248315618242,39.23162660204138,49.775834286665116,48.04536471031123,113.42810228424588,116.97087449187174,142.75045187355317,132.15631329904366,134.236295651825,114.31947962218285,121.90286126070966,165.1820363663765,206.5134110562636,323.880440294249,783.6879616582521
