Z,2022-07-06,2022-08-02,2022-08-17,2022-09-06,2022-10-06,2022-11-04,2022-12-01,2023-01-19,2023-02-08,2023-03-08,2023-04-16,2023-05-17,2023-06-07,2023-07-03,2023-08-02,2023-09-06,2023-10-04,2023-11-14,2023-12-13,2024-02-09,2024-03-19,2024-04-16,2024-05-14,2024-06-04,2024-08-07,2024-09-04,2024-10-09,2024-11-13
-3.7,616.6591701980759,399.57596998065657,272.3608792544557,421.79382633831614,750.2937249874582,1268.6078447207763,1311.6743800880954,1249.4410443278048,1138.8616776872034,1250.3683761069067,1197.9151006422383,1150.8584993612687,1124.757939789317,827.9200021635573,1110.545060124271,1054.3362910371152,1264.1786264622722,1332.5664392027918,1452.0783080104836,912.778292703785,1029.285782411263,1009.1815154958547,815.4416567404087,1085.6084723673048,580.1073395414263,1116.138861621303,1062.4647549130596,925.7283795327264
-3.6,633.9246487368052,409.958861694122,279.4430073792823,431.37367820364784,770.8542475726379,1314.0960534305148,1355.8158146451185,1289.655232597704,1174.3328787151509,1290.3363858570317,1233.5295257246942,1187.3508740897842,1156.9116627258206,845.8750403182814,1142.9792638415995,1088.1198473125776,1324.2278579503377,1378.1780490324616,1505.7995301905037,941.4614225435171,1061.426613464808,1043.264410829106,840.4407608747057,1123.122710725571,595.7842912931685,1157.772569915018,1099.2521513927295,957.285997607474
-3.5,640.8908690707701,414.2081248493538,282.23277429728483,435.3150207317581,778.853756020486,1331.4561399507395,1372.722516930113,1305.0950923280277,1188.035249481066,1305.7599728535984,1247.237439229213,1201.4909982642362,1169.4252362816746,852.8501411422684,1155.5352827304284,1101.1326880099373,1347.260770872861,1395.7342444958006,1526.4564351098234,952.4050758348855,1073.7760888822174,1056.389049856797,850.0398453760326,1137.603729125348,601.8497321571538,1173.3883155890633,1113.5603439030642,969.6259681840373
-3.4,671.7580101936591,433.4864408887507,294.27689673253093,453.5467209577814,812.5770744590945,1403.0914383816437,1443.2030853372844,1369.3034906569856,1245.7488405566392,1370.5492254791618,1304.6310246123926,1261.1986801156434,1221.9876795077944,882.5848087522785,1207.9970297285836,1156.1774706629728,1445.4977478350386,1468.8455371014509,1612.2377582843394,997.7927750542751,1124.944875531977,1111.349832953242,889.8933781304701,1198.5224185982036,627.2411478906057,1236.40822737105,1173.6170180853119,1020.6553467875563
-3.3,680.884070771635,439.3508913941907,297.77417821733945,459.2655499725858,822.0724479295202,1422.3809826979873,1462.5720927379523,1386.8772427105212,1261.8468916033812,1388.50659959501,1320.5892741382595,1277.8548712748814,1236.6512463676152,891.1789291586858,1222.5240952673419,1171.5693883536853,1472.4454164191004,1488.7926515387549,1635.405445361777,1010.153239402866,1138.942919276756,1126.4272777682345,900.8320673914593,1215.2903948167464,634.3371659962071,1252.852129277564,1190.1193022834868,1034.425472671739
-3.2,714.1467464299072,469.4055641096505,307.5909131870763,496.3532430877103,830.0907498372442,1404.1164045355686,1467.2210654386427,1388.7814512127327,1272.0267544878463,1401.2481182642669,1331.372832842408,1287.8220640865763,1243.2329644787005,903.0701830535203,1224.265050837035,1185.8120074000333,1505.2950872176943,1488.9326218852034,1616.572390993448,1004.2456994587619,1136.5639722793076,1124.2319084741262,901.6640159046304,1217.2766442812724,638.8280872325801,1208.713608971647,1192.8451371805368,1025.5506981538654
-3.1,736.7725460242028,514.6125128748847,307.74023316774594,567.6053478704238,769.2541119509295,1192.04951418928,1327.0689450748885,1251.3883058288404,1168.2649444950162,1290.0926059628293,1230.7123781687048,1176.8267059957097,1134.945818841416,858.0679092653914,1103.9011389118543,1098.8073403588671,1399.8567388063511,1329.2748223931278,1370.8653691204665,883.4593641017289,1012.0943218480525,993.7224829963966,812.2369672513457,1086.5110380702902,592.0436068256836,957.1869952262192,1066.7257471253392,886.6832143846248
-3.0,696.3163148436109,531.1363906231622,283.7222384797587,626.723336411318,633.0805026319355,848.2975164251097,1061.1042551632481,991.9433435820478,951.6645369006478,1051.7951840360042,1015.9357012344093,946.7513305285537,915.684246894017,742.1981326003053,873.8590128945413,899.9498463470302,1125.1623960052939,1029.6486039260644,978.9376286984693,678.9354708324244,788.3270082843279,759.6540194539215,643.4093952390585,838.8502533706912,492.2183662474604,624.3945174694935,824.584808798449,654.6536772953542
-2.9,588.1885429316263,503.92727660183215,228.49865840782948,672.669704899722,448.307723968793,485.47053914022973,717.3118351628881,654.4232142383368,663.2671698881563,728.6919341609608,718.7206495012706,651.6642232763,635.0069651254912,550.797982954653,585.8543401504846,625.3690575112633,721.4947095807088,659.3584868826185,591.9254806434053,460.0066726842226,522.6239132295375,493.30449133821725,434.6945338769332,541.6967669516591,347.25083469637883,329.79886063181266,530.3750583478891,401.9255861802186
-2.8,483.60818425876505,460.96369640120764,171.9290931533239,710.9898052536925,327.75762892852396,302.33558624238236,463.6947755032966,418.1885663766624,451.58120762458293,493.84234291455766,494.46256711286026,451.0049143798101,445.8195734326322,397.87768210592196,398.8443936073402,428.98892900069234,462.9385521458738,418.5926944029224,402.98618247736704,330.92076637250244,355.76704800345675,339.01098219896676,298.60024226964896,365.20795417293147,239.26159577860835,199.7630033285762,353.8137674638569,265.2330638759853
-2.7,415.2495759286545,455.9564415984025,148.06591571665558,719.1430923338797,271.9131344473438,223.71401728712308,336.24475765926064,309.53861057923893,340.8268661177974,370.8580369451154,376.66225677443765,345.69361148480465,344.9632430022072,328.4378207666081,308.03548654206094,331.48751527200875,382.4184052046434,303.33531794991814,308.46630604408796,250.07725329583113,269.96981450885727,262.9007680472309,233.88683254856673,288.8083568598892,199.44453780443354,152.0792004550839,277.75388584204507,206.45482916213106
-2.6,419.94626413798176,547.8975108760396,170.12421613403137,740.1384836603279,278.78204181281416,189.73503957403807,306.0665827711638,291.2269170218706,319.11449896300553,338.6523804111771,350.4205280583089,321.643787307206,321.2550585740112,339.83180815834004,291.9941840362666,318.5989385273219,373.90822024157364,270.7786833052238,271.52192013601507,223.91729185715576,247.0731660697414,243.21283774223738,228.64932197205016,275.44112858291857,225.14313823355988,147.47351049192926,265.3338794216304,199.06249248800623
-2.5,532.8721207186153,649.7479879656901,236.9178225158705,808.3344036489173,355.4657860679572,231.24809487702336,337.2975464234419,336.4898590834197,368.83166513361215,384.08124110993157,394.3610529671893,375.18329141988477,380.74756465343177,442.42212722043826,352.52348444415156,382.3439598610326,395.26550240156644,319.06636738886664,302.0428478348971,269.4758304068096,288.6111023205977,281.35233450046,271.0722971202739,302.9734252038762,283.10694480292165,191.8547068482303,297.6930191660899,242.40215349431568
-2.4,502.1394893227133,527.2433059075636,277.8526670984156,630.1268276556107,344.6281691370595,236.99425577493952,306.2547531579891,312.8946102970951,341.8107354253215,349.2331505797168,357.0203014663979,350.3175631337188,357.72125536307783,412.09940675553145,338.8732710452548,361.73647367572556,344.67706203001785,298.6652390327423,269.0123320516246,257.96485892122894,266.84152160021756,258.68208623316787,253.1551891217575,265.45668123356944,272.26208756977127,201.03074099601338,263.1080256919372,226.65330485925784
-2.3,384.99254898253787,366.5309841047938,335.10055836063515,396.63081006476546,318.8818802283325,225.32828669575457,257.5132025141229,267.01795251813337,288.5463858962425,287.9317724703699,296.31145837071284,294.8018240875422,302.0066783914619,315.0392500286975,295.64257378929653,309.0121070775608,269.6755851737159,246.82447878347753,220.0813255889441,221.0877628065352,220.88616481659002,214.63478774167734,216.32277590938855,215.5439138954254,245.22259047069454,182.64744757351616,213.5749514051011,188.45079174760622
-2.2,318.53738011723857,299.8823588495645,359.4476209102287,300.0010354835741,377.9219005284827,266.2369380976638,240.33444256554935,253.7739371430871,276.64388376167034,273.023704118664,278.5217155725998,284.68000592803725,297.8020141187336,297.23600577082755,296.82093289937063,300.3651899821981,243.21799154438241,240.35191686311012,227.62191699173076,223.7509919211,215.91613988455828,212.39962523351412,213.54097677463554,208.6143266264901,239.85242211903687,189.68981393829725,210.99571020327306,196.9023427671158
-2.1,245.84797375431273,234.5231298657282,314.92515099928795,225.48820236480213,368.1736858007886,274.34562650443524,221.90518421442007,238.7127335635109,260.1992759538134,254.0352525322003,258.2933490163636,267.325648786867,278.0946270927384,272.33506838822416,283.87571670958556,283.02890965094133,227.06966947117277,226.44078734710604,215.70790079930973,204.55485715571962,201.82409054091116,199.64318662208154,202.40110560970103,197.8650504905194,227.21578675381014,182.9598985670411,199.75754647034555,188.5801094159057
-2.0,163.2970632910609,155.8301149031974,225.46625618555635,157.70468957677528,303.6319151665789,234.2123683292953,194.43897436299275,215.46389987525683,227.2529346898579,221.73422899041185,225.71415923302777,231.24928189469955,236.3297176672789,228.40676069682948,249.73999867038978,244.8953205786312,221.35155460914436,200.70709562460925,185.91462299610416,173.66165764329625,177.2352621080023,174.8173644311518,178.51586216903345,176.01987921277714,203.7936201647713,160.33577746493407,174.25794476385917,161.43755432844029
-1.9,123.27869534521197,109.72263479260133,147.06968770610493,121.24356109990435,256.41125488479645,186.01914745133269,188.46631402692853,202.5267464906556,209.026880322555,205.2544427248347,206.7937158558985,212.58619012592368,212.46162963211165,203.41814235684524,223.18908707360086,224.65151175350314,231.60327929863848,198.86863821030317,189.75372544808553,187.7771163030696,182.3055834277629,180.26530966961656,178.86017981307404,174.39420203718825,199.28624003889104,165.77164766668682,180.80435734834967,175.42813306763082
-1.8,124.86263664902341,105.23513265398594,136.12126901427933,110.06511986856296,268.07477922085985,195.09482890476366,211.5192521492621,225.16407640778073,228.04742558435802,224.04884403194086,225.23227418407052,230.80512443328436,224.83088608146443,212.2018407388754,231.75153546247108,245.1078436052949,245.83092377645534,225.6842419924484,220.03290758338943,222.53996334607731,210.75590560408642,212.05804382904546,210.8771978316123,202.82321679487896,234.91679410898476,197.81733897429095,216.83686248991714,216.5838354999126
-1.7,130.3241810748205,112.55858147015437,130.29945454351537,102.88867482908717,327.3796444857781,249.01379620380257,262.25996897932583,287.27619167167836,280.8741059160807,276.563471147923,277.3667718207159,280.0689629574822,264.3258397589616,241.99689609565587,265.9631125350926,295.4369253159736,265.1208821065896,282.2117170208006,281.96571383915636,279.66644475927336,265.7332708189627,272.18413178663354,277.2204256644701,263.13183414284384,312.9339143040676,262.261316550379,282.8951359778346,286.331091487076
-1.6,109.31065851255418,99.85915524162533,78.99371539156566,96.47420024783021,297.939762655794,249.28351021491596,260.62298776931243,289.0318253118072,277.45862588477166,282.90786417428575,276.02570519032486,280.4611871030113,263.41065210552574,223.9257082195201,255.3011191532401,294.7052741247648,289.1946514183775,293.1560704642966,296.63667700256815,287.96103949570863,275.17363068222346,283.0659023096608,281.6384369836302,269.35585578793183,312.02291919294356,286.13126940424036,306.51951791781033,320.9730009744714
-1.5,96.02814000010444,85.02720143075867,56.51238071076583,89.86388227887338,257.25728435971706,246.47269425963486,249.219640898993,277.05705619988856,262.6026653063746,272.5799400482773,261.5764813446705,261.72866010159714,247.97614470975753,206.69598676798432,242.69264252868172,282.30419861706537,320.2675243877506,282.73388258224946,288.16120948335583,268.94365489204705,264.41193752675605,263.7109214683252,260.0096168716954,252.75371517584526,295.98110316007666,294.62326974473757,304.392611905736,318.6627729559941
-1.4,73.88269757229992,61.41773634167712,42.76801265988479,70.48767245383166,210.20890251828885,233.00016572719414,218.28068958550878,243.14555701056284,227.33051921594432,238.7152293294224,229.70150954589764,224.8156631541997,217.41449297984138,217.71446515564858,211.17446859309456,245.74964233961333,280.40024324297224,237.02654097525493,237.6570288260603,222.63678760598816,209.23060048895906,215.6509392766863,216.2617433479112,214.7211785150709,260.50209344211225,273.0975085549297,265.1695364258212,262.53831043296196
-1.3,41.33721686544016,37.344756840616085,25.204648790503384,45.78063095888271,164.8238982573237,162.98600363170354,173.98873135401095,184.09329859494667,177.06624571006586,185.7667691481366,180.00729682929114,175.70590334104725,170.65090354158676,250.7588078796792,156.56487441435627,195.4850424400285,241.26236152434893,185.5037479511086,179.51031772797253,171.02139240667293,162.02169274204914,165.76012484300185,168.70780016073715,169.6216076136962,198.69064880209558,213.54401726938465,205.9047271843676,198.20097245014244
-1.2,25.871297831663927,27.01874830653483,16.77743061322447,33.848987219083135,138.93209082608243,152.20221911912526,184.8356845745431,170.92366949003946,164.35200604156745,175.77431606353423,170.1639783992974,162.23009781023993,158.80357364953855,221.01303430603858,138.67733411998552,204.84665640907878,193.72710975986053,177.28006764565572,165.09504709774856,161.07516355397732,156.67941520593527,157.35547443721126,161.71540608669267,164.99838808595362,178.69030549201568,197.58502803418335,188.28270417603844,180.41625344584614
-1.1,13.570425931570787,15.337389844330431,8.416847105345193,18.137803459123766,81.13324243472599,116.95290417550413,184.77322001205906,146.06037432550477,140.5696016403394,151.88288996960256,145.2561247748957,136.6399629793503,133.84063221868212,127.41553017035697,114.31835246702236,201.03009029075906,112.70202915495572,156.7501586058067,139.30599628794474,138.54743697282052,139.7846251326937,137.1741509657294,141.44335893470327,146.459286463348,146.14857111901026,157.63000359349385,152.9848025411035,146.3618618691646
-1.0,4.5553726207477,4.587086221566478,2.436001771996318,4.83007592410853,20.89765760759121,35.85586177361567,96.78634755122009,69.53984089590192,69.7661791120928,71.85272092685722,67.68400307246357,65.88712498782029,62.75935249771556,36.05940840614361,52.560543053764796,94.21958933659488,50.35629408367357,75.81789043545115,66.1391310366487,66.41107048815034,65.1050055133912,65.03422386432244,66.25543168764945,68.5157977042973,68.40385731983449,70.44344335685807,69.40640210403205,66.3560864065994
-0.9,1.825287340270409,1.6984785582776796,0.8811758363608049,1.6586747701217912,9.261269390139049,18.168483828237676,52.207456100542466,38.175911570620826,37.098390881081286,38.513536835936875,36.61275956940854,33.76488533826008,31.828411664795876,20.776540908501026,22.632319372142113,41.05271656038675,32.09874320728015,40.58465934299459,35.5607248327113,35.592153682371396,36.04311586526955,34.38381408451761,35.01074377103589,36.25249541221486,34.9309691583387,35.09664827182476,35.5758782645897,34.13984276542493
-0.8,0.848464714191109,0.77508926289206,0.3829719009370402,0.7634747307454346,9.38635220964973,20.784809412969516,31.80687439635756,26.891956620457105,22.551993855230304,26.008334601686705,25.603042646987458,19.21493633550679,18.657980248529213,36.267510988195156,8.930138063026364,17.572828300522584,41.18597423586012,27.68351131983256,23.614690154965682,23.661778150967553,24.079879728721334,22.48573257371164,23.146789549955773,24.263258789453104,20.831059580585112,20.547599815417303,22.24042834769751,21.649345581479356
-0.7,0.6696332232517112,0.6136694900271016,0.2977668472664721,0.6260609227921304,11.907886130714717,26.701776034838666,27.47636726382806,25.362177288660945,19.539441250986513,23.95516423496832,23.958856808977885,15.990502545257744,15.929401014313026,57.53146641684077,6.237240433442733,12.608098710894971,57.66346743718794,25.728356887851348,21.5469173946537,21.356563135319796,21.817649504890248,20.132410203184726,20.882351820792586,22.095234964443385,18.14733091489262,17.826849783866997,20.026673876282885,19.783946199415638
-0.6,0.6240803332583832,0.5709402453365376,0.27791258531587626,0.5943537389430795,12.357017426093991,27.21811762030066,25.47609604736962,24.091704217619938,18.177349724150893,22.56261691640512,22.520486994701105,14.582291613735697,14.873194040095825,59.541289297041935,5.550185801403912,11.00544831174287,61.232869194773976,24.297593468005285,20.201821485956515,19.899996501538343,20.11148281453584,18.670391395580186,19.276480338004557,20.506033025906202,16.78887697865669,16.148678798166934,18.188432666991247,17.94924299471232
-0.5,0.603273730300755,0.5506576036587641,0.26957615955956316,0.5799073747303046,12.090817158575206,26.195530417131124,23.995829975246515,22.83738388790274,17.169173839053524,21.281745551635094,21.102210029266978,13.57011461553036,14.134239148636409,55.9393468666517,5.236574200236264,10.106419413118587,59.555340351969434,22.94440816307887,18.96154925927327,18.822702056551915,18.48129595550436,17.546217632482275,17.830405472791977,19.04851888116432,15.21864713125348,14.135831173728295,15.629948059554984,15.15321363841344
-0.4,0.596476054709108,0.5435252734129691,0.26726658667555164,0.575451261321259,11.710796704563323,25.123523495292126,23.140490119022346,21.999977549120523,16.58915097353168,20.416418399561426,20.07919767367547,12.932686190224445,13.656545661807314,51.990221975927675,5.096737265002602,9.636105773227477,56.819790622081236,22.06355793678366,18.13381328017075,18.36408269991555,17.30935850769779,16.952351802237725,16.78548112820294,17.995860393035063,13.58808835650906,12.142989689589907,13.02448010310938,12.297300621569807
-0.3,0.5861334102939958,0.5331057653209391,0.26324635068242314,0.56692233806378,11.215832259995087,23.856781652443974,22.17389337489741,21.177685186947787,15.921590773784347,19.458928612594192,19.043975748649046,12.300478115545694,13.205197034398632,48.12530872162743,4.808165075461432,9.195853723404145,54.087342424285914,20.606945901401144,17.022085615957014,17.566944912309058,16.626478777564465,16.48672404452501,16.103760982757436,17.392270511362618,12.756033210481265,11.091437834626495,11.697704209024087,10.898705612069687
-0.2,0.5753172800388984,0.5223709583013583,0.2588090682976468,0.5573249418034623,10.76433753725323,22.77065119464707,21.32863052447989,20.18579269657873,15.338745775724801,18.54502200059976,17.91351280366973,11.599604271663452,12.532337834747354,44.35015927291414,4.840697362367979,9.285222995254522,54.25461792573113,21.01902899624915,17.643561579698186,20.032864484037823,19.5723625891926,21.401230721823136,22.189563299834703,24.790512807036546,20.846619145592022,18.77548707734192,20.90574047476561,20.51681699805707
-0.1,0.5715455870351704,0.5184611068315934,0.2573258672292535,0.5538914471989408,10.57375834649343,22.30309810974029,20.979313476645824,19.797489242075574,15.096791559733175,18.07311484453139,17.297056557531818,11.215908248336461,12.159651106690811,42.43535529047983,4.807211960845657,9.668367665181966,56.84377695412087,21.572250342183786,18.684824762329736,25.492628279540295,45.14944446726725,45.127033350602446,80.51293708128496,129.99755509143523,-68.81782050252144,-37.209057303050166,-27.778085329320536,-20.56125398279638
-0.0,0.576059020799481,0.5224324657301425,0.2594154335058293,0.5581619959368156,10.627112225918156,22.397816022138525,21.0929955902677,19.866739348539507,15.181748278482988,18.00338690460358,17.065890118660313,11.06139757003871,11.976814731951741,41.74130624357602,4.868085796823085,10.61718325538691,63.54830098186948,23.130726400482665,21.125884202358833,44.30122333528564,-36.83093108940444,-66.43616056946715,-26.523664124061824,-23.759824795288797,-8.98659915993487,-6.568189618409266,-5.964425621477013,-4.952409561840085
