time,bar,et,hum_out,meteo_source,rain_rate_hi_mm,rainfall_mm,solar_rad_avg,solar_rad_hi,station_id,station_name,temp_out,wind_dir_of_hi,wind_dir_of_prevail,wind_speed_avg,wind_speed_hi,temp,temp_min,temp_max
2022-07-01 01:00:00,29.997,0.0,92,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,52.0,9,9,4,8,11.11111111111111,11.11111111111111,11.11111111111111
2022-07-01 02:00:00,30.015,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.4,8,9,4,7,10.222222222222221,10.222222222222221,10.222222222222221
2022-07-01 03:00:00,30.015,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.7,9,9,5,9,10.388888888888891,10.388888888888891,10.388888888888891
2022-07-01 04:00:00,30.026,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,2,14,137532,Weatherstation Oppeil-Middelkerke,50.4,9,9,5,11,10.222222222222221,10.222222222222221,10.222222222222221
2022-07-01 05:00:00,30.037,0.002,91,Weatherlink Oppeil-Middelkerke,0.0,0.0,68,135,137532,Weatherstation Oppeil-Middelkerke,52.5,10,9,5,9,11.38888888888889,11.38888888888889,11.38888888888889
2022-07-01 06:00:00,30.043,0.004,87,Weatherlink Oppeil-Middelkerke,0.0,0.0,210,279,137532,Weatherstation Oppeil-Middelkerke,55.7,10,9,5,11,13.16666666666667,13.16666666666667,13.16666666666667
2022-07-01 07:00:00,30.046,0.008,83,Weatherlink Oppeil-Middelkerke,0.0,0.0,344,406,137532,Weatherstation Oppeil-Middelkerke,59.0,10,9,7,17,15.0,15.0,15.0
2022-07-01 08:00:00,30.061,0.011,77,Weatherlink Oppeil-Middelkerke,0.0,0.0,479,580,137532,Weatherstation Oppeil-Middelkerke,61.6,11,10,8,16,16.444444444444446,16.444444444444446,16.444444444444446
2022-07-01 09:00:00,30.056,0.011,73,Weatherlink Oppeil-Middelkerke,0.0,0.0,373,886,137532,Weatherstation Oppeil-Middelkerke,62.2,11,10,9,16,16.77777777777778,16.77777777777778,16.77777777777778
2022-07-01 10:00:00,30.055,0.012,70,Weatherlink Oppeil-Middelkerke,0.0,0.0,352,1018,137532,Weatherstation Oppeil-Middelkerke,62.4,10,11,9,17,16.88888888888889,16.88888888888889,16.88888888888889
2022-07-01 11:00:00,30.084,0.008,82,Weatherlink Oppeil-Middelkerke,6.6,0.4,253,1039,137532,Weatherstation Oppeil-Middelkerke,61.6,12,12,9,18,16.444444444444446,16.444444444444446,16.444444444444446
2022-07-01 12:00:00,30.092,0.017,70,Weatherlink Oppeil-Middelkerke,0.0,0.0,690,997,137532,Weatherstation Oppeil-Middelkerke,64.4,12,12,11,22,18.000000000000004,18.000000000000004,18.000000000000004
2022-07-01 13:00:00,30.098,0.016,63,Weatherlink Oppeil-Middelkerke,0.0,0.0,572,1018,137532,Weatherstation Oppeil-Middelkerke,66.2,12,12,12,20,19.000000000000004,19.000000000000004,19.000000000000004
2022-07-01 14:00:00,30.095,0.02,52,Weatherlink Oppeil-Middelkerke,0.0,0.0,758,965,137532,Weatherstation Oppeil-Middelkerke,67.1,11,10,11,21,19.499999999999996,19.499999999999996,19.499999999999996
2022-07-01 15:00:00,30.105,0.021,56,Weatherlink Oppeil-Middelkerke,0.0,0.0,709,798,137532,Weatherstation Oppeil-Middelkerke,68.1,10,11,12,22,20.055555555555554,20.055555555555554,20.055555555555554
2022-07-01 16:00:00,30.113,0.016,50,Weatherlink Oppeil-Middelkerke,0.0,0.0,546,686,137532,Weatherstation Oppeil-Middelkerke,68.2,10,11,11,19,20.111111111111114,20.111111111111114,20.111111111111114
2022-07-01 17:00:00,30.123,0.013,48,Weatherlink Oppeil-Middelkerke,0.0,0.0,349,483,137532,Weatherstation Oppeil-Middelkerke,67.9,10,10,11,21,19.94444444444445,19.94444444444445,19.94444444444445
2022-07-01 18:00:00,30.132,0.011,47,Weatherlink Oppeil-Middelkerke,0.0,0.0,267,322,137532,Weatherstation Oppeil-Middelkerke,66.7,10,10,10,19,19.27777777777778,19.27777777777778,19.27777777777778
2022-07-01 19:00:00,30.14,0.006,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,130,216,137532,Weatherstation Oppeil-Middelkerke,64.1,11,10,8,18,17.833333333333332,17.833333333333332,17.833333333333332
2022-07-01 20:00:00,30.158,0.002,69,Weatherlink Oppeil-Middelkerke,0.0,0.0,25,63,137532,Weatherstation Oppeil-Middelkerke,59.5,10,10,5,12,15.277777777777779,15.277777777777779,15.277777777777779
2022-07-01 21:00:00,30.17,0.001,75,Weatherlink Oppeil-Middelkerke,0.0,0.0,1,7,137532,Weatherstation Oppeil-Middelkerke,56.6,10,9,4,7,13.666666666666668,13.666666666666668,13.666666666666668
2022-07-01 22:00:00,30.177,0.001,82,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,53.9,9,9,3,6,12.166666666666666,12.166666666666666,12.166666666666666
2022-07-01 23:00:00,30.181,0.001,84,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,53.0,9,9,4,9,11.666666666666668,11.666666666666668,11.666666666666668
2022-07-02 00:00:00,30.178,0.001,86,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,52.1,7,9,4,9,11.166666666666668,11.166666666666668,11.166666666666668
2022-07-02 01:00:00,30.181,0.001,89,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.9,8,9,3,7,10.5,10.5,10.5
2022-07-02 02:00:00,30.174,0.001,90,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.4,9,9,4,8,10.222222222222221,10.222222222222221,10.222222222222221
2022-07-02 03:00:00,30.172,0.0,91,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,49.9,9,9,4,7,9.944444444444445,9.944444444444445,9.944444444444445
2022-07-02 04:00:00,30.179,0.0,92,Weatherlink Oppeil-Middelkerke,0.0,0.0,3,14,137532,Weatherstation Oppeil-Middelkerke,49.1,8,8,3,6,9.500000000000002,9.500000000000002,9.500000000000002
2022-07-02 05:00:00,30.184,0.001,91,Weatherlink Oppeil-Middelkerke,0.0,0.0,29,42,137532,Weatherstation Oppeil-Middelkerke,53.0,9,8,2,5,11.666666666666668,11.666666666666668,11.666666666666668
2022-07-02 06:00:00,30.184,0.001,89,Weatherlink Oppeil-Middelkerke,0.0,0.0,56,90,137532,Weatherstation Oppeil-Middelkerke,55.1,7,8,2,5,12.833333333333334,12.833333333333334,12.833333333333334
2022-07-02 07:00:00,30.19,0.003,81,Weatherlink Oppeil-Middelkerke,0.0,0.0,155,262,137532,Weatherstation Oppeil-Middelkerke,59.3,7,7,3,7,15.166666666666666,15.166666666666666,15.166666666666666
2022-07-02 08:00:00,30.186,0.009,63,Weatherlink Oppeil-Middelkerke,0.0,0.0,384,538,137532,Weatherstation Oppeil-Middelkerke,65.5,8,8,4,11,18.61111111111111,18.61111111111111,18.61111111111111
2022-07-02 09:00:00,30.179,0.016,55,Weatherlink Oppeil-Middelkerke,0.0,0.0,605,663,137532,Weatherstation Oppeil-Middelkerke,69.2,8,8,6,14,20.666666666666668,20.666666666666668,20.666666666666668
2022-07-02 10:00:00,30.16,0.02,52,Weatherlink Oppeil-Middelkerke,0.0,0.0,727,900,137532,Weatherstation Oppeil-Middelkerke,71.0,8,8,8,19,21.666666666666668,21.666666666666668,21.666666666666668
2022-07-02 11:00:00,30.157,0.018,48,Weatherlink Oppeil-Middelkerke,0.0,0.0,574,1095,137532,Weatherstation Oppeil-Middelkerke,71.8,8,9,9,18,22.11111111111111,22.11111111111111,22.11111111111111
2022-07-02 12:00:00,30.147,0.023,44,Weatherlink Oppeil-Middelkerke,0.0,0.0,831,1056,137532,Weatherstation Oppeil-Middelkerke,74.2,8,9,10,18,23.444444444444446,23.444444444444446,23.444444444444446
2022-07-02 13:00:00,30.123,0.017,60,Weatherlink Oppeil-Middelkerke,0.0,0.0,464,1041,137532,Weatherstation Oppeil-Middelkerke,68.9,12,9,9,18,20.500000000000004,20.500000000000004,20.500000000000004
2022-07-02 14:00:00,30.124,0.017,62,Weatherlink Oppeil-Middelkerke,0.0,0.0,587,902,137532,Weatherstation Oppeil-Middelkerke,69.0,13,13,10,15,20.555555555555557,20.555555555555557,20.555555555555557
2022-07-02 15:00:00,30.126,0.016,61,Weatherlink Oppeil-Middelkerke,0.0,0.0,535,988,137532,Weatherstation Oppeil-Middelkerke,68.0,14,13,9,15,20.0,20.0,20.0
2022-07-02 16:00:00,30.115,0.012,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,358,629,137532,Weatherstation Oppeil-Middelkerke,68.2,11,13,9,16,20.111111111111114,20.111111111111114,20.111111111111114
2022-07-02 17:00:00,30.098,0.009,57,Weatherlink Oppeil-Middelkerke,0.0,0.0,253,461,137532,Weatherstation Oppeil-Middelkerke,67.7,13,12,8,14,19.833333333333336,19.833333333333336,19.833333333333336
2022-07-02 18:00:00,30.098,0.005,63,Weatherlink Oppeil-Middelkerke,0.0,0.0,124,250,137532,Weatherstation Oppeil-Middelkerke,65.9,12,12,6,11,18.833333333333336,18.833333333333336,18.833333333333336
2022-07-02 19:00:00,30.086,0.006,65,Weatherlink Oppeil-Middelkerke,0.0,0.0,183,276,137532,Weatherstation Oppeil-Middelkerke,66.0,12,12,6,11,18.88888888888889,18.88888888888889,18.88888888888889
2022-07-02 20:00:00,30.095,0.003,64,Weatherlink Oppeil-Middelkerke,0.0,0.0,42,102,137532,Weatherstation Oppeil-Middelkerke,63.4,12,12,7,13,17.444444444444443,17.444444444444443,17.444444444444443
2022-07-02 21:00:00,30.104,0.001,70,Weatherlink Oppeil-Middelkerke,0.0,0.0,1,9,137532,Weatherstation Oppeil-Middelkerke,60.7,12,9,4,10,15.944444444444446,15.944444444444446,15.944444444444446
2022-07-02 22:00:00,30.11,0.002,70,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,59.6,10,9,4,8,15.333333333333334,15.333333333333334,15.333333333333334
2022-07-02 23:00:00,30.107,0.002,71,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,58.7,11,10,4,11,14.833333333333336,14.833333333333336,14.833333333333336
2022-07-03 00:00:00,30.103,0.001,76,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,57.5,11,10,4,10,14.166666666666668,14.166666666666668,14.166666666666668
2022-07-03 01:00:00,30.102,0.001,82,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,55.9,10,10,4,9,13.277777777777777,13.277777777777777,13.277777777777777
2022-07-03 02:00:00,30.091,0.001,85,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,54.4,10,10,3,6,12.444444444444445,12.444444444444445,12.444444444444445
2022-07-03 03:00:00,30.091,0.001,89,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,52.9,9,9,3,6,11.61111111111111,11.61111111111111,11.61111111111111
2022-07-03 04:00:00,30.098,0.0,91,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,5,137532,Weatherstation Oppeil-Middelkerke,52.6,9,9,2,4,11.444444444444446,11.444444444444446,11.444444444444446
2022-07-03 05:00:00,30.111,0.001,90,Weatherlink Oppeil-Middelkerke,0.0,0.0,28,120,137532,Weatherstation Oppeil-Middelkerke,56.3,11,9,3,8,13.499999999999998,13.499999999999998,13.499999999999998
2022-07-03 06:00:00,30.11,0.003,87,Weatherlink Oppeil-Middelkerke,0.0,0.0,139,237,137532,Weatherstation Oppeil-Middelkerke,59.8,9,9,4,9,15.444444444444443,15.444444444444443,15.444444444444443
2022-07-03 07:00:00,30.111,0.008,78,Weatherlink Oppeil-Middelkerke,0.0,0.0,315,427,137532,Weatherstation Oppeil-Middelkerke,62.4,11,10,8,15,16.88888888888889,16.88888888888889,16.88888888888889
2022-07-03 08:00:00,30.129,0.009,73,Weatherlink Oppeil-Middelkerke,0.0,0.0,337,652,137532,Weatherstation Oppeil-Middelkerke,64.2,10,11,8,16,17.888888888888893,17.888888888888893,17.888888888888893
2022-07-03 09:00:00,30.129,0.015,54,Weatherlink Oppeil-Middelkerke,0.0,0.0,623,671,137532,Weatherstation Oppeil-Middelkerke,66.0,11,12,10,16,18.88888888888889,18.88888888888889,18.88888888888889
2022-07-03 10:00:00,30.141,0.019,51,Weatherlink Oppeil-Middelkerke,0.0,0.0,682,803,137532,Weatherstation Oppeil-Middelkerke,65.9,11,12,11,17,18.833333333333336,18.833333333333336,18.833333333333336
2022-07-03 11:00:00,30.152,0.022,55,Weatherlink Oppeil-Middelkerke,0.0,0.0,805,844,137532,Weatherstation Oppeil-Middelkerke,66.9,12,12,11,17,19.388888888888893,19.388888888888893,19.388888888888893
2022-07-03 12:00:00,30.151,0.017,59,Weatherlink Oppeil-Middelkerke,0.0,0.0,497,1125,137532,Weatherstation Oppeil-Middelkerke,64.8,13,12,11,17,18.22222222222222,18.22222222222222,18.22222222222222
2022-07-03 13:00:00,30.146,0.014,62,Weatherlink Oppeil-Middelkerke,0.0,0.0,436,947,137532,Weatherstation Oppeil-Middelkerke,64.9,14,13,9,16,18.277777777777782,18.277777777777782,18.277777777777782
2022-07-03 14:00:00,30.15,0.018,62,Weatherlink Oppeil-Middelkerke,0.0,0.0,655,954,137532,Weatherstation Oppeil-Middelkerke,66.5,12,13,10,19,19.166666666666668,19.166666666666668,19.166666666666668
2022-07-03 15:00:00,30.156,0.019,63,Weatherlink Oppeil-Middelkerke,0.0,0.0,721,823,137532,Weatherstation Oppeil-Middelkerke,67.1,13,13,12,20,19.499999999999996,19.499999999999996,19.499999999999996
2022-07-03 16:00:00,30.148,0.015,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,463,860,137532,Weatherstation Oppeil-Middelkerke,67.6,13,12,13,21,19.777777777777775,19.777777777777775,19.777777777777775
2022-07-03 17:00:00,30.147,0.011,61,Weatherlink Oppeil-Middelkerke,0.0,0.0,329,476,137532,Weatherstation Oppeil-Middelkerke,67.4,12,12,11,19,19.66666666666667,19.66666666666667,19.66666666666667
2022-07-03 18:00:00,30.149,0.009,61,Weatherlink Oppeil-Middelkerke,0.0,0.0,260,309,137532,Weatherstation Oppeil-Middelkerke,66.8,12,12,10,17,19.333333333333332,19.333333333333332,19.333333333333332
2022-07-03 19:00:00,30.142,0.006,67,Weatherlink Oppeil-Middelkerke,0.0,0.0,126,213,137532,Weatherstation Oppeil-Middelkerke,64.8,11,12,8,15,18.22222222222222,18.22222222222222,18.22222222222222
2022-07-03 20:00:00,30.147,0.002,69,Weatherlink Oppeil-Middelkerke,0.0,0.0,22,60,137532,Weatherstation Oppeil-Middelkerke,61.0,12,11,3,8,16.11111111111111,16.11111111111111,16.11111111111111
2022-07-03 21:00:00,30.163,0.001,75,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,5,137532,Weatherstation Oppeil-Middelkerke,57.7,12,11,3,7,14.27777777777778,14.27777777777778,14.27777777777778
2022-07-03 22:00:00,30.169,0.001,80,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,55.9,11,10,3,7,13.277777777777777,13.277777777777777,13.277777777777777
2022-07-03 23:00:00,30.172,0.001,83,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,54.3,11,10,3,7,12.388888888888888,12.388888888888888,12.388888888888888
2022-07-04 00:00:00,30.166,0.001,87,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,53.5,9,9,3,5,11.944444444444445,11.944444444444445,11.944444444444445
2022-07-04 01:00:00,30.152,0.001,88,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,53.7,9,9,3,6,12.055555555555557,12.055555555555557,12.055555555555557
2022-07-04 02:00:00,30.148,0.0,92,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,51.5,8,9,3,6,10.833333333333334,10.833333333333334,10.833333333333334
2022-07-04 03:00:00,30.147,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.5,9,9,2,5,10.277777777777779,10.277777777777779,10.277777777777779
2022-07-04 04:00:00,30.157,0.0,94,Weatherlink Oppeil-Middelkerke,0.0,0.0,1,7,137532,Weatherstation Oppeil-Middelkerke,50.9,9,9,3,6,10.5,10.5,10.5
2022-07-04 05:00:00,30.168,0.001,94,Weatherlink Oppeil-Middelkerke,0.0,0.0,38,90,137532,Weatherstation Oppeil-Middelkerke,54.3,10,10,3,5,12.388888888888888,12.388888888888888,12.388888888888888
2022-07-04 06:00:00,30.176,0.003,90,Weatherlink Oppeil-Middelkerke,0.0,0.0,163,237,137532,Weatherstation Oppeil-Middelkerke,58.4,11,10,3,7,14.666666666666666,14.666666666666666,14.666666666666666
2022-07-04 07:00:00,30.186,0.007,86,Weatherlink Oppeil-Middelkerke,0.0,0.0,309,385,137532,Weatherstation Oppeil-Middelkerke,63.7,9,10,3,6,17.611111111111114,17.611111111111114,17.611111111111114
2022-07-04 08:00:00,30.195,0.011,71,Weatherlink Oppeil-Middelkerke,0.0,0.0,468,563,137532,Weatherstation Oppeil-Middelkerke,67.1,10,10,3,7,19.499999999999996,19.499999999999996,19.499999999999996
2022-07-04 09:00:00,30.175,0.013,71,Weatherlink Oppeil-Middelkerke,0.0,0.0,551,865,137532,Weatherstation Oppeil-Middelkerke,67.2,12,12,3,11,19.555555555555557,19.555555555555557,19.555555555555557
2022-07-04 10:00:00,30.198,0.012,70,Weatherlink Oppeil-Middelkerke,0.0,0.0,470,830,137532,Weatherstation Oppeil-Middelkerke,67.9,15,13,5,13,19.94444444444445,19.94444444444445,19.94444444444445
2022-07-04 11:00:00,30.187,0.019,63,Weatherlink Oppeil-Middelkerke,0.0,0.0,787,874,137532,Weatherstation Oppeil-Middelkerke,69.5,13,15,5,11,20.833333333333336,20.833333333333336,20.833333333333336
2022-07-04 12:00:00,30.177,0.021,59,Weatherlink Oppeil-Middelkerke,0.0,0.0,831,891,137532,Weatherstation Oppeil-Middelkerke,69.8,15,14,6,13,21.0,21.0,21.0
2022-07-04 13:00:00,30.176,0.021,60,Weatherlink Oppeil-Middelkerke,0.0,0.0,826,981,137532,Weatherstation Oppeil-Middelkerke,70.3,13,13,8,17,21.27777777777778,21.27777777777778,21.27777777777778
2022-07-04 14:00:00,30.169,0.02,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,724,877,137532,Weatherstation Oppeil-Middelkerke,69.0,12,13,10,19,20.555555555555557,20.555555555555557,20.555555555555557
2022-07-04 15:00:00,30.176,0.018,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,560,1027,137532,Weatherstation Oppeil-Middelkerke,67.9,11,13,10,18,19.94444444444445,19.94444444444445,19.94444444444445
2022-07-04 16:00:00,30.172,0.012,60,Weatherlink Oppeil-Middelkerke,0.0,0.0,371,533,137532,Weatherstation Oppeil-Middelkerke,67.9,14,13,11,18,19.94444444444445,19.94444444444445,19.94444444444445
2022-07-04 17:00:00,30.16,0.011,60,Weatherlink Oppeil-Middelkerke,0.0,0.0,334,418,137532,Weatherstation Oppeil-Middelkerke,68.3,13,13,10,18,20.166666666666664,20.166666666666664,20.166666666666664
2022-07-04 18:00:00,30.16,0.009,62,Weatherlink Oppeil-Middelkerke,0.0,0.0,260,311,137532,Weatherstation Oppeil-Middelkerke,67.5,12,12,9,15,19.72222222222222,19.72222222222222,19.72222222222222
2022-07-04 19:00:00,30.162,0.005,68,Weatherlink Oppeil-Middelkerke,0.0,0.0,126,211,137532,Weatherstation Oppeil-Middelkerke,65.7,12,12,7,12,18.722222222222225,18.722222222222225,18.722222222222225
2022-07-04 20:00:00,30.171,0.002,78,Weatherlink Oppeil-Middelkerke,0.0,0.0,23,58,137532,Weatherstation Oppeil-Middelkerke,62.0,13,12,6,11,16.666666666666668,16.666666666666668,16.666666666666668
2022-07-04 21:00:00,30.191,0.001,78,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,5,137532,Weatherstation Oppeil-Middelkerke,59.4,11,12,4,9,15.222222222222221,15.222222222222221,15.222222222222221
2022-07-04 22:00:00,30.2,0.001,82,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,57.4,10,10,3,8,14.11111111111111,14.11111111111111,14.11111111111111
2022-07-04 23:00:00,30.201,0.001,86,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,55.5,11,9,2,8,13.055555555555555,13.055555555555555,13.055555555555555
2022-07-05 00:00:00,30.202,0.001,89,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,54.5,9,9,2,5,12.5,12.5,12.5
2022-07-05 01:00:00,30.194,0.0,89,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,54.5,10,10,2,4,12.5,12.5,12.5
2022-07-05 02:00:00,30.19,0.0,92,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,52.9,9,9,2,4,11.61111111111111,11.61111111111111,11.61111111111111
2022-07-05 03:00:00,30.189,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,51.4,9,9,2,4,10.777777777777777,10.777777777777777,10.777777777777777
2022-07-05 04:00:00,30.192,0.0,95,Weatherlink Oppeil-Middelkerke,0.0,0.0,2,11,137532,Weatherstation Oppeil-Middelkerke,51.3,9,9,1,3,10.722222222222221,10.722222222222221,10.722222222222221
2022-07-05 05:00:00,30.211,0.001,95,Weatherlink Oppeil-Middelkerke,0.0,0.0,29,70,137532,Weatherstation Oppeil-Middelkerke,53.5,9,9,1,3,11.944444444444445,11.944444444444445,11.944444444444445
2022-07-05 06:00:00,30.229,0.003,83,Weatherlink Oppeil-Middelkerke,0.0,0.0,124,292,137532,Weatherstation Oppeil-Middelkerke,62.5,0,15,1,8,16.944444444444446,16.944444444444446,16.944444444444446
2022-07-05 07:00:00,30.244,0.007,67,Weatherlink Oppeil-Middelkerke,0.0,0.0,242,432,137532,Weatherstation Oppeil-Middelkerke,64.6,15,15,6,12,18.111111111111107,18.111111111111107,18.111111111111107
2022-07-05 08:00:00,30.263,0.012,67,Weatherlink Oppeil-Middelkerke,0.0,0.0,463,522,137532,Weatherstation Oppeil-Middelkerke,66.0,15,15,7,13,18.88888888888889,18.88888888888889,18.88888888888889
2022-07-05 09:00:00,30.273,0.015,61,Weatherlink Oppeil-Middelkerke,0.0,0.0,594,664,137532,Weatherstation Oppeil-Middelkerke,66.5,15,15,7,14,19.166666666666668,19.166666666666668,19.166666666666668
2022-07-05 10:00:00,30.279,0.018,60,Weatherlink Oppeil-Middelkerke,0.0,0.0,709,747,137532,Weatherstation Oppeil-Middelkerke,65.8,14,15,8,16,18.77777777777778,18.77777777777778,18.77777777777778
2022-07-05 11:00:00,30.293,0.02,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,784,810,137532,Weatherstation Oppeil-Middelkerke,66.1,15,14,9,16,18.944444444444443,18.944444444444443,18.944444444444443
2022-07-05 12:00:00,30.294,0.021,58,Weatherlink Oppeil-Middelkerke,0.0,0.0,824,837,137532,Weatherstation Oppeil-Middelkerke,66.4,14,14,9,16,19.111111111111114,19.111111111111114,19.111111111111114
2022-07-05 13:00:00,30.297,0.021,61,Weatherlink Oppeil-Middelkerke,0.0,0.0,828,854,137532,Weatherstation Oppeil-Middelkerke,65.7,14,14,9,15,18.722222222222225,18.722222222222225,18.722222222222225
2022-07-05 14:00:00,30.303,0.02,54,Weatherlink Oppeil-Middelkerke,0.0,0.0,774,831,137532,Weatherstation Oppeil-Middelkerke,66.3,15,14,9,16,19.055555555555554,19.055555555555554,19.055555555555554
2022-07-05 15:00:00,30.301,0.018,49,Weatherlink Oppeil-Middelkerke,0.0,0.0,677,803,137532,Weatherstation Oppeil-Middelkerke,67.8,13,14,7,13,19.88888888888889,19.88888888888889,19.88888888888889
2022-07-05 16:00:00,30.297,0.015,48,Weatherlink Oppeil-Middelkerke,0.0,0.0,541,638,137532,Weatherstation Oppeil-Middelkerke,67.6,0,15,5,12,19.777777777777775,19.777777777777775,19.777777777777775
2022-07-05 17:00:00,30.299,0.01,50,Weatherlink Oppeil-Middelkerke,0.0,0.0,331,392,137532,Weatherstation Oppeil-Middelkerke,66.9,14,14,6,12,19.388888888888893,19.388888888888893,19.388888888888893
2022-07-05 18:00:00,30.306,0.008,54,Weatherlink Oppeil-Middelkerke,0.0,0.0,254,304,137532,Weatherstation Oppeil-Middelkerke,66.3,14,14,5,11,19.055555555555554,19.055555555555554,19.055555555555554
2022-07-05 19:00:00,30.313,0.004,59,Weatherlink Oppeil-Middelkerke,0.0,0.0,123,206,137532,Weatherstation Oppeil-Middelkerke,64.9,13,14,4,10,18.277777777777782,18.277777777777782,18.277777777777782
2022-07-05 20:00:00,30.31,0.001,65,Weatherlink Oppeil-Middelkerke,0.0,0.0,24,60,137532,Weatherstation Oppeil-Middelkerke,61.9,0,0,1,3,16.61111111111111,16.61111111111111,16.61111111111111
2022-07-05 21:00:00,30.323,0.0,80,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,5,137532,Weatherstation Oppeil-Middelkerke,56.6,0,0,0,2,13.666666666666668,13.666666666666668,13.666666666666668
2022-07-05 22:00:00,30.338,0.001,85,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,54.5,0,0,0,2,12.5,12.5,12.5
2022-07-05 23:00:00,30.339,0.0,87,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,53.2,0,0,0,2,11.77777777777778,11.77777777777778,11.77777777777778
2022-07-06 00:00:00,30.341,0.0,87,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,52.7,0,0,0,2,11.500000000000002,11.500000000000002,11.500000000000002
2022-07-06 01:00:00,30.333,0.0,91,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,50.6,0,0,0,1,10.333333333333334,10.333333333333334,10.333333333333334
2022-07-06 02:00:00,30.327,0.0,90,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,51.2,0,7,1,2,10.666666666666668,10.666666666666668,10.666666666666668
2022-07-06 03:00:00,30.323,0.0,93,Weatherlink Oppeil-Middelkerke,0.0,0.0,0,0,137532,Weatherstation Oppeil-Middelkerke,48.7,3,3,0,3,9.27777777777778,9.27777777777778,9.27777777777778
2022-07-06 04:00:00,30.324,0.0,94,Weatherlink Oppeil-Middelkerke,0.0,0.0,1,9,137532,Weatherstation Oppeil-Middelkerke,48.8,3,3,0,2,9.333333333333332,9.333333333333332,9.333333333333332
