Z,2022-07-06,2022-08-02,2022-08-17,2022-09-06,2022-10-06,2022-11-04,2022-12-01,2023-01-19,2023-02-08,2023-03-08,2023-04-16,2023-05-17,2023-06-07,2023-07-03,2023-08-02,2023-09-06,2023-10-04,2023-11-14,2023-12-13,2024-02-09,2024-03-19,2024-04-16,2024-05-14,2024-06-04,2024-08-07,2024-09-04,2024-10-09,2024-11-13
-3.1,482.37286647995273,404.0967707778444,372.4563537166742,893.539975823866,862.892386362605,766.9652999170893,766.0554562695669,871.5741533729572,939.7468334111758,902.7660154889011,978.495236138402,856.3718833162189,734.3210795833422,611.8074141425686,741.1343947319931,729.8860171282964,704.1122304167654,932.6908717628944,973.1988188566216,1027.6558808450886,1020.9364704554398,1045.830527735584,1000.9979499111537,998.9420847033648,951.7876770082152,982.7250293965801,1072.0797051749964,286.22797485732167
-3.0,381.59074050835994,353.7961843322888,314.3518494740001,700.0830489074168,681.0186030355896,396.1749048817069,652.9084298226863,741.5872637009032,788.5972495060228,760.4930191676441,817.3557305656778,723.7256692253429,621.5145690854364,513.3060044836335,589.9938204440575,586.2016914825191,562.7600732689687,742.8563702487854,766.4199767638087,804.8593392264106,811.4563600932073,811.0973419076147,796.0098089412506,794.5688370136553,773.2231576776019,802.7108031181465,865.2417332206164,162.22137040921007
-2.9,286.4779699710349,303.41242978761414,248.9232274363148,502.9727189623098,542.0928241564658,341.9817595535995,546.8176176142496,612.3545131661497,643.6337157646398,622.6625539597425,659.768675750061,595.1914012523672,522.0825389261369,438.5590265698529,463.59659147405534,476.1514509078083,456.74100307148046,569.5728656634382,584.5441551713794,605.7745167731968,618.8809733935985,604.2349074902405,607.8518885773374,606.7048241385653,613.870365033914,641.995684220023,672.2521570413043,129.15328884347176
-2.8,229.26597679087328,258.67361650705476,186.95890816301755,370.28358321270895,463.6069934449428,511.2240756765954,469.8871918585195,505.89379807415486,533.6647363991113,516.6380931703029,537.8242680706891,491.38424795166605,446.91275657603614,391.6009114613813,388.2575098469416,419.42783610415836,406.9544481875429,454.9707034374922,471.17029335417254,480.36543651990206,494.10620752353304,476.204140603733,483.2628296671729,483.7182910355642,510.5360884785058,537.1503052505956,546.816176919449,102.58684541980617
-2.7,194.08874179926786,222.28714560139517,157.26967832804755,259.64317065384614,368.2421137103219,361.2425717092926,394.86736759187,410.83815759320925,429.66918148337066,417.8456809322692,426.83137311067526,393.4239151319891,366.27063402449966,335.14046383409027,314.05383368445945,353.82402636952037,348.292201071135,358.9465400325565,372.0744024221932,375.91021496052406,392.07595928032396,370.7358489790465,378.3608132082776,380.05118635032,412.25444991776186,433.85820856977017,444.77561404131296,78.87574164686275
-2.6,200.24968101811123,235.30995441711738,180.31227621973483,210.7657282778689,316.22774055219645,245.81606703259575,342.4084168442707,345.29725635985005,352.6710400716706,344.69696982753675,344.275765351799,321.5738675749188,313.09144632072673,310.7554605214716,269.3096983790626,309.7038592951916,311.07092360873907,290.0906553496872,299.272770356121,299.6770690475884,314.5180540941188,295.7851814300549,302.9671480151637,302.980527027707,337.933070000667,354.84831695620096,364.6641812693524,73.68825564941912
-2.5,230.6919903587153,275.1471185962737,211.92753130061024,278.23418480468075,330.7610121694324,246.7959987112807,317.98654964381,312.6327544188817,317.3886905520663,309.6456055262872,305.20223475449586,290.18088037883666,293.36110288490175,306.1342380997674,260.2143166051946,293.2349969479272,303.50612899540664,259.34030857424733,270.7634244365264,270.9588433487222,282.02799865615503,269.41997224151805,274.0517672770287,273.79598255232213,307.84694350020374,323.42819427433614,323.50417768491104,100.25846142172166
-2.4,235.65156805377276,292.3115352799773,246.41380640129682,274.2864127808808,311.75181253646906,316.22070996890005,295.80943136841915,293.2039857538786,295.6900322080625,288.520282800172,282.9895052004399,274.56522844100294,280.6596831646365,291.64949050461416,254.37868474308283,282.52985501516685,293.0984646811988,240.7602146951072,256.273488280115,258.1841691299286,266.8444154794991,256.19571640207084,258.10039029970847,258.0124007313306,290.8497939633219,303.7877383381408,302.6144475228536,158.3209003588463
-2.3,255.32995084177142,310.93283597822045,331.36803106436855,201.86883536011322,228.7469675419586,377.0695234289833,266.2046155783255,263.9605844024868,264.7437442447736,260.0117379959013,254.1986527408702,251.75764424497933,259.05587415664576,256.5695101742612,245.76396351342865,259.77711637532076,263.1579248003374,219.9221316918903,238.87959949981263,240.3392427479867,244.60456501005746,234.1667262798056,235.3469490275008,234.15596838818013,265.1065592646228,274.52761970025887,275.09176100970876,190.54690826432795
-2.2,258.6567183062332,265.70711152864436,300.0333519074203,224.20299713231313,197.4934970191621,101.47611302118617,234.533503116132,216.34748632824187,220.4054927567883,218.99841229436066,212.27086179908025,213.1272271926966,218.4879771531649,216.14584412993085,222.66278941477427,224.16866018458734,230.0597639158883,197.65786012641905,211.8302820182774,207.42364661221234,201.5627442149956,194.5104764362438,197.42799260710814,196.97212200689918,223.79769652421948,233.6133430459003,231.52781532574315,156.53191388416167
-2.1,255.47027500452577,232.43757938779623,259.03290196144775,252.92067412894204,201.9114712199708,55.83241045755319,223.43240833344902,194.70693594996763,198.4721964108013,199.24194838291686,191.47575457947727,192.72243934847594,195.9980983749674,199.57571159682172,210.5123209303782,206.66784484367363,214.0532214624332,184.17802673079268,190.74363127587137,181.87351086510455,167.90497279979343,164.12937436933242,169.17955729098824,170.62802982667574,196.08258522404438,205.90641085845593,205.2347290743839,131.67155686012464
-2.0,253.64935466661538,213.88725789897543,217.60360478456604,237.78685611690352,180.54508230389555,67.6801434128703,226.78244729257594,191.0192626059337,191.8939757093924,194.13433097464718,186.21477953864326,186.33620093444478,185.6180701471503,195.31842759955558,207.12060479547992,203.9392110545188,209.42026146367016,179.52851360021447,175.67164253502,162.7007829330552,146.56120854471575,144.68608470241608,149.64731790826343,152.8616339187843,177.78847732479514,186.74133699838512,192.60509291682447,76.46069036609614
-1.9,203.21872327648927,172.0743381200135,148.5646179970054,174.102933526954,171.9463423626441,308.42641810846686,216.94632327968418,179.70431206695324,179.91754617137136,181.80051733673187,174.15051905923423,173.72850073996133,171.90229814173205,185.7505150773126,189.43823286120838,197.2610729088373,206.82649731636081,172.99799546233987,159.9147872182333,144.4614264223169,129.96439170175788,132.11422181217696,134.83957703330213,136.76214211432327,157.2420726308111,165.15535062836358,171.44857010608985,73.81280276738235
-1.8,186.21840054302896,157.73199641497993,138.86264843345154,153.77617034753231,167.77352963219306,704.5266318705796,205.5028270863794,172.28028496076746,169.0104874574021,170.87092012131077,162.68803662990877,163.29433232581025,163.54471264408153,175.79672724472874,177.89764439919736,190.20657573290552,202.27249334882967,168.9798665167081,149.11831049938985,134.6063386847326,120.6389525768764,125.39639544684916,127.92819564718617,127.77203677049297,146.30906470053068,153.07685641908594,156.8188094084583,140.1486816374424
-1.7,191.0844786730951,149.9803917307048,124.61076990612963,153.68405362172803,148.88129165972688,263.64476800033214,203.48668057526586,175.44479532102096,166.33197528852065,167.54421633231294,158.72054478711263,160.8198451467834,162.16956991369773,164.93788746207565,173.69173057063688,188.42909206212,199.59185533205687,172.55191592445024,148.5630289399164,135.36139851626123,121.20096453670897,127.34582704846495,129.0469258155894,127.30457662114068,146.09706245112346,151.48137291489786,150.11251780862972,325.8634277704887
-1.6,145.7125019598858,114.2627883858297,69.3755095191722,112.89971762855923,138.79830366397542,165.6241120394706,203.56382990534837,175.61507951620183,166.4212699441298,165.64502161708185,159.1796263182381,158.51455689919172,159.10478031947997,152.78551983492918,166.86553139583017,182.7770218571946,196.38959647560466,168.28232123152694,147.36438413280752,136.03489116610146,121.65914924969631,128.47577054842895,129.49389217242367,127.88265503232792,146.35860578223824,151.42807881517908,145.1772164168195,723.1076099638746
-1.5,99.58957444014382,89.29922623668305,50.87986328282783,72.27522452681077,122.32061019252146,118.51710228772359,199.01778656269178,171.2987490254063,166.91443910586062,164.4533754208064,157.27175754341042,152.46074372468163,150.09223357619933,137.91325173671837,156.33652045427843,166.28162255998276,177.6694415447559,161.2432895428564,143.1531134734831,132.67566197858994,117.18299577859975,125.34331928591165,125.25907811807542,124.25112397980924,139.8638103864377,143.92919825776073,135.4554822625374,1058.6144165442797
-1.4,58.855979113111445,65.01249946152606,43.88143276601002,38.480450503500926,100.15064829826255,93.91998586623916,185.67965396761457,162.3681356058939,154.33100443023235,151.45937793441942,148.21005410393317,145.76312063779457,144.39054348899637,125.00128053461194,145.23377573400901,147.79768398199374,150.46349350898012,153.52651266329903,135.6799667029119,126.20149206947583,114.92153556355707,120.96873406265549,121.85863183960213,121.63843488422557,138.66769522847693,142.67683578625184,132.7263989516067,982.7514926682587
-1.3,28.10679071452893,38.96225766098916,26.858985526683835,19.25086558032203,85.51063185169973,73.05623369002939,162.2567605937292,144.89363119208232,137.21759001714352,134.9139070640114,131.8002329350487,133.31448561450676,133.13912218014795,114.4978316913967,110.07769456482768,124.16981256789117,127.23031902990216,138.32010343152112,124.27937884031621,116.48138323089519,111.01050928736018,113.11565756637037,114.00436097484817,115.19544231868606,132.6124678506059,136.30357253167787,128.12387018265804,725.9743804832852
-1.2,17.45424793235967,26.16859144105121,16.967799813979127,14.1110751877616,53.60215497996188,69.08162807963784,151.90520585832752,136.65400812463747,130.8534660826186,129.46765487573833,124.31582273759564,130.3819392847006,133.2347470125933,111.54139669894342,93.04032404704637,111.27776409383179,115.19432618127802,131.70571867807521,120.6727967271379,114.34163755015172,108.93778652649563,111.62802644177653,113.03877949023443,115.54904121206107,136.10093327224007,138.87601765215305,127.18635301892215,399.46893403942823
-1.1,11.027472996380684,16.82319652011583,8.647822003782808,9.652813730626285,32.50825210118142,106.65637909118837,135.23197451513923,123.95311500825646,121.52600115776957,120.90199157322874,114.34333045022804,122.43482652529097,129.91612553333457,101.07657976675254,73.72499708356214,90.09536424213985,94.62508132607492,119.92274975990985,112.72084816879874,108.43368715860696,99.17389050698633,105.60400595070833,108.61035577725562,111.58425816875707,136.900891079161,138.23952748706532,114.73570233514221,117.44949272831784
-1.0,5.450852001708049,8.944135016013542,3.6481028560375433,2.8850517498354713,32.70007813892952,155.12288054328548,102.2411797854133,98.73685253395347,96.5528255866519,95.05802214075666,92.40507018601434,97.70866553396316,109.49595011958824,74.63278405320938,48.82199221534927,65.89105449773848,70.82105344623047,94.9689531905844,92.9129054753418,89.88551267868434,79.98173768238829,86.96820780594156,89.03667552747423,90.24088941824888,114.08838265310281,114.25959863242939,94.51511845099671,82.17977900137431
-0.9,2.6375021329252566,4.49342499647674,1.7211150218985967,0.9260680286787457,24.470570140045428,84.38500239136845,80.47354476014918,80.26983210473041,79.70569325788708,78.63908696759967,76.00270345246243,78.89899386727613,82.36226861074807,43.83716956191861,28.117510644949146,45.28774830626741,49.74533982553153,76.11537785609822,75.96995964655902,74.0791528377106,67.97148777573938,72.44696561076904,72.78988884166104,74.45139538075294,89.29859504938393,88.5928767224681,78.35440702900209,94.21944074946974
-0.8,1.026784704523775,1.7000736018144305,0.7016984043863116,0.3092125329295952,10.277839544999408,12.885037493236881,57.56184441043395,59.68140945753464,58.18903065774386,57.45675407250941,55.82321524412131,58.8073822167695,50.77851846258035,20.091952832737135,13.398987699648776,28.222782322568804,31.06297688400398,55.11426396707016,55.325961171783696,54.61462343275478,53.79099270103912,54.29685983114898,53.42932856190251,56.37806875830378,60.40208134376692,59.69521401517578,58.10723309920072,77.6198260895353
-0.7,0.6866246464925038,1.1079012637577206,0.4871207182972034,0.20919766263642053,6.605808713017886,4.3749820473779,48.96452986471893,51.37414494837447,49.88011697297599,49.19964556794658,47.67136678586009,50.3382395240761,39.693518228963626,13.928777826656951,9.56869472467396,22.97319457491309,25.36474444917478,46.88153006658347,47.04906140433155,46.576219967959865,46.481661331118445,46.4968700950519,45.15753471572494,48.354808133524784,48.8957316948931,48.20246356372627,48.41014191971206,60.57963940579797
-0.6,0.6015263755411084,0.9606260737709528,0.4384832464493992,0.18998285024249725,5.683946075161143,2.765193256947293,45.13559205390442,47.50436919053009,46.20610269785417,45.45656014486433,43.771442463938875,46.10978599942281,35.17555970129133,11.883637527919218,8.30417192219414,20.550121087145822,22.834840694593385,43.10151535086483,43.28926560899911,42.68036437534945,42.71900586098182,42.5199782113904,40.90563640275547,44.10011227902571,43.41998453170968,42.69322569650284,43.2469567157287,51.575402957488116
-0.5,0.5650057499392837,0.8986423185980673,0.4200797008149901,0.18403943844438497,5.306242123929459,2.303765696159878,42.494725677109834,44.76356539464078,43.70523505119506,42.84541431271818,40.92898165484101,42.980825992421295,32.222832373762756,10.722403032683832,7.5224585418775485,18.719748002044053,20.970335139237953,40.42477379154027,40.65026886309694,39.81445385082627,39.901512067183475,39.52074938921986,37.68797244977241,40.84559291581043,39.50129355844288,38.73717717796071,39.3545368828903,45.62983299436151
-0.4,0.5544896500828147,0.881023358675939,0.41715027702163626,0.18424586489562486,5.201038400563785,2.2054552446984825,41.16582440993285,43.31914576304355,42.52807419818973,41.51021621816082,39.28742898664089,41.099361769311145,30.52869447486869,10.104740942034294,7.046872369269572,17.536758210657933,19.827197468212738,38.96448366466116,39.23725690428214,38.31698453838808,38.41095761893046,38.06825638285443,35.89211278646178,39.07053665199242,37.02609790238151,36.128594958452474,36.57578320696695,41.76443455052987
-0.3,0.5424125672419465,0.8614239168099764,0.4124368923362506,0.18345853451923583,5.085167136209111,2.140811179453025,39.65492802696687,41.644951171978995,41.034026473368804,39.991725275686306,37.546350870286496,39.05513493976699,28.809096012733796,9.488041286738607,6.6925639675700745,16.377415920038665,18.637315434081057,37.22860212443003,37.04230446695974,36.54262514250904,37.55274609950723,37.948585329440014,34.81695969521018,38.03376476440236,33.751440064193126,32.3066016030371,32.050213748737406,35.63276348291153
-0.2,0.5393842860828099,0.8564410756986626,0.4134954782417911,0.18507395690387113,5.055823325098407,2.1277534778910914,38.91690181937254,40.77621540438112,40.608676443286384,39.23428346257246,36.32091522655987,37.66647988157246,27.53851818008469,9.10822060067921,6.560553109203916,15.428713387176618,17.745638430179824,36.34752885624968,36.72425725666211,40.42004981132514,45.43260438817738,48.30598709729406,46.3861437231986,52.49668615810686,50.07542669955754,49.36728077681615,50.6890658548893,57.93527868683244
-0.1,0.5433884098918703,0.8627585899876508,0.41830699914720504,0.1878518226512333,5.092821365242807,2.146568553727432,38.94080469890279,40.6645050969438,40.864621027385326,39.24446070375829,35.86344841486701,37.01462224313482,26.853624178556785,8.921447455184031,6.660734430217817,14.89760235292656,17.253054704110756,36.06444628639671,36.498389749476594,46.65137983500426,72.27569002933922,87.89797830635004,199.2515198154126,527.201623070275,-93.27758199258663,-63.254551702784276,-47.35040554997407,-43.07491924074462
-0.0,0.5506555186079682,0.8742949314985813,0.4243628988030175,0.19075125160801673,5.16096558179304,2.176432788079252,39.39336205830649,40.97329410171556,41.60017167681191,39.68732818358159,35.76297377158599,36.71623730423907,26.425981642184087,8.836364962916148,6.949111093527251,14.54389609855842,16.95877664769471,36.1383260418278,36.637537344691104,60.15211990195725,697.6788322611952,-438.3570277976465,-46.562457799365504,-38.937622522463336,-15.896222965043258,-12.872223469099024,-10.900824131403096,-10.690838687597738
